	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	6.733514	CountSuits	1.739282	4	1	6.733514	0	0	7	1	1	7	1	1	1	1	1	33	0.7333575	0	3.597154	189.0761	162	161.3028	169.9313
1	16.13185	CountSuits	1.451423	4	1	9.398337	33	0	9	3	1	9	3	1	1	1	1	37	0.8729967	0	1.98658	189.0761	-126	175.1604	-137.3654
2	23.90821	CountSuits	1.854067	4	1	7.776354	35	0	1	2	0	1	2	0	1	1	1	36	0.6833934	0	2.356767	189.0761	89.99999	152.7224	100.4219
3	30.88997	CountSuits	1.926583	4	1	6.981768	35	0	3	0	0	3	0	0	1	1	1	37	0.6498782	0	1.516547	189.0761	-162	214.5271	-161.2579
4	38.0614	CountSuits	2.067869	4	1	7.171429	35	0	5	0	0	5	0	0	1	1	1	37	1.189836	0	1.597247	189.0761	144	145.6744	142.0352
5	47.40405	CountSuits	2.14457	4	1	9.342644	36	0	8	2	0	8	2	0	1	1	1	33	1.258215	0	3.732102	189.0761	-108	149.6217	-113.1706
6	55.35267	CountSuits	2.0178	4	1	7.948627	35	0	9	0	0	9	0	0	1	1	1	35	0.6213656	0	2.825502	189.0761	72.00002	131.3236	76.6047
7	62.60281	CountSuits	1.992007	4	1	7.250137	35	0	9	3	1	9	3	1	1	1	1	36	0.6338044	0	2.058275	189.0761	-126	140.1114	-127.3691
