Time	Message
0.01656239	Jogo executando - Esperando jogador ler
0.04730245	Jogo executando - Esperando jogador iniciar
0.06387037	Big Time Step Reading0
0.06387037	Jogo executando - Esperando jogador iniciar
0.1467032	Big Time Step Reading0
0.1467032	Jogo executando - Esperando jogador iniciar
0.5146741	Big Time Step Reading0.0168457
0.5146741	Jogo executando - Esperando jogador iniciar
0.5312443	Big Time Step Reading0.0168457
0.5312443	Jogo executando - Esperando jogador iniciar
0.5478111	Big Time Step Reading0.0168457
0.5478111	Jogo executando - Esperando jogador iniciar
0.5643743	Big Time Step Reading0.0168457
0.5643743	Jogo executando - Esperando jogador iniciar
0.6803414	Big Time Step Reading0
0.6803414	Jogo executando - Esperando jogador iniciar
0.9951087	Big Time Step Reading0
0.9951087	Jogo executando - Esperando jogador iniciar
1.378653	Big Time Step Reading0.03295898
1.378653	Jogo executando - Esperando jogador iniciar
1.39522	Big Time Step Reading0.03295898
1.39522	Jogo executando - Esperando jogador iniciar
1.411996	Big Time Step Reading0.03295898
1.411996	Jogo executando - Esperando jogador iniciar
1.428508	Big Time Step Reading0.03295898
1.428508	Jogo executando - Esperando jogador iniciar
1.444919	Big Time Step Reading0
1.444919	Jogo executando - Esperando jogador iniciar
1.527753	Big Time Step Reading0.01660156
1.527753	Jogo executando - Esperando jogador iniciar
1.54432	Big Time Step Reading0
1.54432	Jogo executando - Esperando jogador iniciar
1.560887	Big Time Step Reading0.01660156
1.560887	Jogo executando - Esperando jogador iniciar
1.69342	Big Time Step Reading0
1.69342	Jogo executando - Esperando jogador iniciar
1.709986	Big Time Step Reading0
1.709986	Jogo executando - Esperando jogador iniciar
2.144513	Big Time Step Reading0.01660156
2.144513	Jogo executando - Esperando jogador iniciar
2.177646	Big Time Step Reading0.01660156
2.177646	Jogo executando - Esperando jogador iniciar
2.244086	Big Time Step Reading0.01660156
2.244086	Jogo executando - Esperando jogador iniciar
2.260597	Big Time Step Reading0.01660156
2.260597	Jogo executando - Esperando jogador iniciar
2.277107	Big Time Step Reading0.01660156
2.277107	Jogo executando - Esperando jogador iniciar
2.326747	Jogo executando - Esperando jogador escolher
2.464281	Big Time Step Reading0
2.464281	Jogo executando - Esperando jogador escolher
2.497415	Big Time Step Reading0.01660156
2.497415	Jogo executando - Esperando jogador escolher
2.530547	Big Time Step Reading0.01660156
2.530547	Jogo executando - Esperando jogador escolher
2.663081	Big Time Step Reading0.0168457
2.663081	Jogo executando - Esperando jogador escolher
2.712781	Big Time Step Reading0
2.712781	Jogo executando - Esperando jogador escolher
2.745939	Big Time Step Reading0
2.745939	Jogo executando - Esperando jogador escolher
2.845508	Big Time Step Reading0
2.845508	Jogo executando - Esperando jogador escolher
3.475029	Big Time Step Reading0.06347656
3.475029	Jogo executando - Esperando jogador escolher
3.491597	Big Time Step Reading0.01660156
3.491597	Jogo executando - Esperando jogador escolher
3.508163	Big Time Step Reading0
3.508163	Jogo executando - Esperando jogador escolher
3.775918	Big Time Step Reading0
3.775918	Jogo executando - Esperando jogador escolher
3.974718	Big Time Step Reading0
3.974718	Jogo executando - Esperando jogador escolher
4.007852	Big Time Step Reading0.01660156
4.007852	Jogo executando - Esperando jogador escolher
4.391626	Big Time Step Reading0.01660156
4.391626	Jogo executando - Esperando jogador escolher
4.789226	Big Time Step Reading0
4.789226	Jogo executando - Esperando jogador escolher
4.905192	Big Time Step Reading0
4.905192	Jogo executando - Escolha certa
4.921759	Big Time Step Reading0.01660156
4.921759	Jogo executando - Escolha certa
5.007353	Big Time Step Reading0.03295898
5.007353	Jogo executando - Escolha certa
5.276726	Big Time Step Reading0
5.276726	Jogo executando - Escolha certa
5.293282	Big Time Step Reading0.01660156
5.293282	Jogo executando - Escolha certa
5.309848	Big Time Step Reading0
5.309848	Jogo executando - Escolha certa
5.442382	Big Time Step Reading0.01660156
5.442382	Jogo executando - Escolha certa
5.641182	Big Time Step Reading0.01660156
5.641182	Jogo executando - Escolha certa
5.726544	Big Time Step Reading0
5.726544	Jogo executando - Escolha certa
5.75964	Big Time Step Reading0
5.75964	Jogo executando - Escolha certa
5.859138	Big Time Step Reading0.01660156
5.859138	Jogo executando - Escolha certa
5.975007	Big Time Step Reading0
5.975007	Jogo executando - Escolha certa
6.008141	Big Time Step Reading0
6.008141	Jogo executando - Escolha certa
6.024707	Big Time Step Reading0
6.024707	Jogo executando - Escolha certa
6.074408	Jogo executando - Turno terminando
6.20694	Big Time Step Reading0
6.20694	Jogo executando - Turno terminando
6.223507	Big Time Step Reading0
6.223507	Jogo executando - Turno terminando
6.509341	Big Time Step Reading0.01660156
6.509341	Jogo executando - Turno terminando
6.890375	Big Time Step Reading0
6.890375	Jogo executando - Turno terminando
7.406681	Big Time Step Reading0.01660156
7.406681	Jogo executando - Turno terminando
7.423248	Big Time Step Reading0.01660156
7.423248	Jogo executando - Turno terminando
7.439814	Big Time Step Reading0.01660156
7.439814	Jogo executando - Turno terminando
7.506081	Big Time Step Reading0.01660156
7.506081	Jogo executando - Turno terminando
7.55578	Jogo executando - Novo turno
7.572347	Jogo executando - Esperando jogador ler
7.607242	Jogo executando - Esperando jogador iniciar
8.153942	Big Time Step Reading0.01660156
8.153942	Jogo executando - Esperando jogador iniciar
8.17051	Big Time Step Reading0.01660156
8.17051	Jogo executando - Esperando jogador iniciar
8.220306	Big Time Step Reading0
8.220306	Jogo executando - Esperando jogador iniciar
8.323711	Big Time Step Reading0.01660156
8.323711	Jogo executando - Esperando jogador iniciar
8.456243	Big Time Step Reading0
8.456243	Jogo executando - Esperando jogador iniciar
8.588775	Big Time Step Reading0
8.588775	Jogo executando - Esperando jogador iniciar
8.974177	Big Time Step Reading0.03637695
8.974177	Jogo executando - Esperando jogador iniciar
9.206109	Jogo executando - Esperando jogador escolher
9.305508	Big Time Step Reading0.04956055
9.305508	Jogo executando - Esperando jogador escolher
9.338641	Big Time Step Reading0.01660156
9.338641	Jogo executando - Esperando jogador escolher
9.689414	Big Time Step Reading0
9.689414	Jogo executando - Esperando jogador escolher
9.70598	Big Time Step Reading0
9.70598	Jogo executando - Esperando jogador escolher
9.722548	Big Time Step Reading0.01660156
9.722548	Jogo executando - Esperando jogador escolher
9.821947	Big Time Step Reading0
9.821947	Jogo executando - Esperando jogador escolher
9.85508	Big Time Step Reading0.01660156
9.85508	Jogo executando - Esperando jogador escolher
9.871646	Big Time Step Reading0.01660156
