Time	Message
0.01656476	Jogo executando - Esperando jogador ler
0.0847277	Jogo executando - Esperando jogador iniciar
0.1012968	Big Time Step Reading0
0.1012968	Jogo executando - Esperando jogador iniciar
0.1178627	Big Time Step Reading0.01660156
0.1178627	Jogo executando - Esperando jogador iniciar
0.1675637	Big Time Step Reading0
0.1675637	Jogo executando - Esperando jogador iniciar
0.217262	Big Time Step Reading0
0.217262	Jogo executando - Esperando jogador iniciar
0.4710302	Big Time Step Reading0.01660156
0.4710302	Jogo executando - Esperando jogador iniciar
0.6366972	Big Time Step Reading0
0.6366972	Jogo executando - Esperando jogador iniciar
1.138837	Big Time Step Reading0.01660156
1.138837	Jogo executando - Esperando jogador iniciar
1.238234	Big Time Step Reading0
1.238234	Jogo executando - Esperando jogador iniciar
1.254798	Big Time Step Reading0.01660156
1.254798	Jogo executando - Esperando jogador iniciar
1.271366	Big Time Step Reading0.01660156
1.271366	Jogo executando - Esperando jogador iniciar
1.287933	Big Time Step Reading0
1.287933	Jogo executando - Esperando jogador iniciar
1.3045	Big Time Step Reading0.01660156
1.3045	Jogo executando - Esperando jogador iniciar
1.854695	Big Time Step Reading0.01660156
1.854695	Jogo executando - Esperando jogador iniciar
1.887829	Jogo executando - Esperando jogador escolher
1.987229	Big Time Step Reading0
1.987229	Jogo executando - Esperando jogador escolher
2.020705	Big Time Step Reading0
2.020705	Jogo executando - Esperando jogador escolher
2.037271	Big Time Step Reading0.01660156
2.037271	Jogo executando - Esperando jogador escolher
2.291153	Big Time Step Reading0
2.291153	Jogo executando - Esperando jogador escolher
2.340852	Big Time Step Reading0
2.340852	Jogo executando - Esperando jogador escolher
2.689671	Big Time Step Reading0.01660156
2.689671	Jogo executando - Esperando jogador escolher
2.772216	Big Time Step Reading0
2.772216	Jogo executando - Esperando jogador escolher
2.85505	Big Time Step Reading0.01660156
2.85505	Jogo executando - Esperando jogador escolher
3.02426	Big Time Step Reading0
3.02426	Jogo executando - Esperando jogador escolher
3.057393	Big Time Step Reading0.01660156
3.057393	Jogo executando - Esperando jogador escolher
3.107093	Big Time Step Reading0.01660156
3.107093	Jogo executando - Esperando jogador escolher
3.12366	Big Time Step Reading0
3.12366	Jogo executando - Esperando jogador escolher
3.32262	Big Time Step Reading0
3.32262	Jogo executando - Esperando jogador escolher
3.339131	Big Time Step Reading0.01660156
3.339131	Jogo executando - Esperando jogador escolher
3.641466	Big Time Step Reading0
3.641466	Jogo executando - Esperando jogador escolher
3.691165	Big Time Step Reading0.0168457
3.691165	Jogo executando - Esperando jogador escolher
4.221299	Big Time Step Reading0.01660156
4.221299	Jogo executando - Esperando jogador escolher
4.237866	Big Time Step Reading0.01660156
4.237866	Jogo executando - Esperando jogador escolher
4.373891	Big Time Step Reading0.01660156
4.373891	Jogo executando - Esperando jogador escolher
4.390458	Big Time Step Reading0.01660156
4.390458	Jogo executando - Escolha certa
4.423592	Big Time Step Reading0.01660156
4.423592	Jogo executando - Escolha certa
4.440158	Big Time Step Reading0.01660156
4.440158	Jogo executando - Escolha certa
5.207077	Big Time Step Reading0.09960938
5.207077	Jogo executando - Escolha certa
5.554989	Jogo executando - Turno terminando
5.654377	Big Time Step Reading0
5.654377	Jogo executando - Turno terminando
5.687511	Big Time Step Reading0.03295898
5.687511	Jogo executando - Turno terminando
5.923693	Big Time Step Reading0.0168457
5.923693	Jogo executando - Turno terminando
5.940259	Big Time Step Reading0.0168457
5.940259	Jogo executando - Turno terminando
6.188758	Big Time Step Reading0.01660156
6.188758	Jogo executando - Turno terminando
6.205326	Big Time Step Reading0.01660156
6.205326	Jogo executando - Turno terminando
6.221893	Big Time Step Reading0.01660156
6.221893	Jogo executando - Turno terminando
6.238459	Big Time Step Reading0.03295898
6.238459	Jogo executando - Turno terminando
6.255026	Big Time Step Reading0.03320313
6.255026	Jogo executando - Turno terminando
6.557902	Big Time Step Reading0.0168457
6.557902	Jogo executando - Turno terminando
7.02149	Big Time Step Reading0.01660156
7.02149	Jogo executando - Turno terminando
7.038248	Jogo executando - Novo turno
7.054758	Big Time Step Reading0.01660156
7.054758	Jogo executando - Esperando jogador ler
7.093828	Jogo executando - Esperando jogador iniciar
7.442028	Big Time Step Reading0
7.442028	Jogo executando - Esperando jogador iniciar
7.73993	Big Time Step Reading0
7.73993	Jogo executando - Esperando jogador iniciar
7.876876	Big Time Step Reading0.03320313
7.876876	Jogo executando - Esperando jogador iniciar
7.893443	Big Time Step Reading0.03320313
7.893443	Jogo executando - Esperando jogador iniciar
7.910009	Big Time Step Reading0.03320313
7.910009	Jogo executando - Esperando jogador iniciar
7.926871	Big Time Step Reading0.03320313
7.926871	Jogo executando - Esperando jogador iniciar
7.943143	Big Time Step Reading0.03320313
7.943143	Jogo executando - Esperando jogador iniciar
8.938082	Big Time Step Reading0.01660156
8.938082	Jogo executando - Esperando jogador iniciar
8.95462	Big Time Step Reading0.01660156
8.95462	Jogo executando - Esperando jogador iniciar
8.987753	Big Time Step Reading0.01660156
8.987753	Jogo executando - Esperando jogador iniciar
