Time	Message
0.01656673	Jogo executando - Esperando jogador ler
0.05086987	Jogo executando - Esperando jogador iniciar
0.1173271	Big Time Step Reading0
0.1173271	Jogo executando - Esperando jogador iniciar
0.567738	Big Time Step Reading0
0.567738	Jogo executando - Esperando jogador iniciar
0.6340046	Big Time Step Reading0.0168457
0.6340046	Jogo executando - Esperando jogador iniciar
0.7996715	Big Time Step Reading0
0.7996715	Jogo executando - Esperando jogador iniciar
0.8162379	Big Time Step Reading0
0.8162379	Jogo executando - Esperando jogador iniciar
0.8328046	Big Time Step Reading0.01660156
0.8328046	Jogo executando - Esperando jogador iniciar
1.151056	Big Time Step Reading0
1.151056	Jogo executando - Esperando jogador iniciar
1.183985	Big Time Step Reading0.01660156
1.183985	Jogo executando - Esperando jogador iniciar
1.217119	Big Time Step Reading0.01660156
1.217119	Jogo executando - Esperando jogador iniciar
1.449052	Big Time Step Reading0.01660156
1.449052	Jogo executando - Esperando jogador iniciar
1.498803	Big Time Step Reading0.01660156
1.498803	Jogo executando - Esperando jogador iniciar
1.515318	Big Time Step Reading0
1.515318	Jogo executando - Esperando jogador iniciar
1.565019	Big Time Step Reading0.01660156
1.565019	Jogo executando - Esperando jogador iniciar
1.899645	Big Time Step Reading0.01660156
1.899645	Jogo executando - Esperando jogador iniciar
2.096415	Jogo executando - Esperando jogador escolher
2.146114	Big Time Step Reading0.01660156
2.146114	Jogo executando - Esperando jogador escolher
2.162681	Big Time Step Reading0.01660156
2.162681	Jogo executando - Esperando jogador escolher
2.195814	Big Time Step Reading0.01660156
2.195814	Jogo executando - Esperando jogador escolher
2.262082	Big Time Step Reading0
2.262082	Jogo executando - Esperando jogador escolher
2.48049	Big Time Step Reading0.01660156
2.48049	Jogo executando - Esperando jogador escolher
2.513623	Big Time Step Reading0
2.513623	Jogo executando - Esperando jogador escolher
2.62959	Big Time Step Reading0
2.62959	Jogo executando - Esperando jogador escolher
2.944357	Big Time Step Reading0.03320313
2.944357	Jogo executando - Esperando jogador escolher
3.295141	Big Time Step Reading0
3.295141	Jogo executando - Esperando jogador escolher
3.311707	Big Time Step Reading0
3.311707	Jogo executando - Esperando jogador escolher
3.49394	Big Time Step Reading0
3.49394	Jogo executando - Esperando jogador escolher
3.659607	Big Time Step Reading0.0168457
3.659607	Jogo executando - Esperando jogador escolher
3.692741	Big Time Step Reading0.0168457
3.692741	Jogo executando - Esperando jogador escolher
3.796746	Big Time Step Reading0
3.796746	Jogo executando - Esperando jogador escolher
3.863014	Big Time Step Reading0
3.863014	Jogo executando - Esperando jogador escolher
3.912713	Big Time Step Reading0
3.912713	Jogo executando - Esperando jogador escolher
3.929281	Big Time Step Reading0
3.929281	Jogo executando - Esperando jogador escolher
3.945847	Big Time Step Reading0
3.945847	Jogo executando - Esperando jogador escolher
3.962413	Big Time Step Reading0.01660156
3.962413	Jogo executando - Esperando jogador escolher
4.17778	Big Time Step Reading0.01660156
4.17778	Jogo executando - Esperando jogador escolher
4.194347	Big Time Step Reading0
4.194347	Jogo executando - Esperando jogador escolher
4.260755	Big Time Step Reading0
4.260755	Jogo executando - Esperando jogador escolher
4.277179	Big Time Step Reading0
4.277179	Jogo executando - Esperando jogador escolher
4.413403	Big Time Step Reading0
4.413403	Jogo executando - Esperando jogador escolher
4.429969	Big Time Step Reading0
4.429969	Jogo executando - Esperando jogador escolher
4.844167	Big Time Step Reading0.01660156
4.844167	Jogo executando - Esperando jogador escolher
4.860703	Big Time Step Reading0.01660156
