	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	11.25658	CountSuits	2.26141	3	0	11.25658	0	0	9	0	0	9	2	0	1	0	1	15	1.382566	0	1.866452	189.0761	-6.000011	154.98	-7.119715
1	19.83749	CountSuits	1.76141	3	1	8.580909	15	0	9	2	0	9	2	0	1	1	1	36	0.7153548	0	2.13086	189.0761	168	159.2289	176.3172
2	29.28541	CountSuits	1.26141	3	1	9.44792	25	0	3	0	0	3	0	0	1	1	1	38	1.004619	0	1.360433	189.0761	-6.000011	166.5443	-16.50556
3	37.82792	CountSuits	1.571362	3	1	8.542509	29	0	8	3	1	8	3	1	1	1	1	36	0.7997673	0	2.010422	189.0761	12	161.5029	0.0519299
4	47.64205	CountSuits	1.746734	3	1	9.814129	31	0	7	0	0	7	0	0	1	1	1	32	0.7160304	0	4.217838	189.0761	30	160.5147	13.61648
5	56.08609	CountSuits	1.67312	3	1	8.444046	31	0	0	0	0	0	0	0	1	1	1	36	0.749776	0	2.315562	189.0761	48.00001	150.8539	37.69581
6	65.0435	CountSuits	1.742947	3	1	8.957409	32	0	8	1	1	8	1	1	1	1	1	34	0.7327636	0	3.190167	189.0761	150	143.4541	153.1969
