	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	7.659461	Memory	2.243519	8	1	7.659461	0	0	5	3	1	5	3	1	1	1	1	37	0.5669019	1.010567	1.672362	189.0761	-126	141.7286	-132.9891
1	18.29389	Memory	2.413819	8	1	10.63443	37	0	8	1	1	8	1	1	1	1	1	36	0.5338541	1.053232	2.388703	189.0761	99.00003	145.6654	113.3656
2	27.34523	Memory	2.234734	8	1	9.051342	36	0	5	2	0	5	2	0	1	1	1	37	0.5633957	1.051023	1.513598	189.0761	-80.99999	153.9584	-93.96136
3	36.0785	Memory	2.320889	8	1	8.733269	36	0	2	3	1	2	3	1	1	1	1	38	0.5467049	0.8791142	1.274645	189.0761	-153	159.5072	-163.6391
4	46.34018	Memory	2.393836	8	1	10.26168	37	0	4	1	1	4	1	1	1	1	1	37	0.5316987	0.9207048	1.734235	189.0761	135	130.6696	133.2044
5	55.13918	Memory	2.391646	8	1	8.799	37	0.3172582	1	3	1	1	3	1	1	1	1	37	0.5303482	0.9125125	1.686635	189.0761	144	142.1141	140.9797
6	65.68178	Memory	2.394152	8	1	10.5426	37	0	2	2	0	2	2	0	1	1	1	37	0.5301339	1.648141	1.783857	189.0761	-126	156.4585	-119.6853
