Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01656476	-0.1670599	0.3234062	0.002696701	-0.005220462	-4.354213E-05	8.429189E-05	0	0
0.0847277	-0.1670087	0.3233704	0.0007507097	-0.0005242288	3.144703E-05	-7.589068E-05	0	0
0.1012968	-0.1669831	0.3233526	0.001544157	-0.001077403	0.009364194	-0.006528507	0	0
0.1178627	-0.1669831	0.3233526	0	0	-0.04660194	0.0325155	0	0
0.1344283	-0.1669831	0.3233169	0	-0.002155267	0	-0.06505194	0	0
0.1509974	-0.1669831	0.3233169	0	0	0	0.06504572	0	0
0.1675637	-0.1669831	0.3233169	0	0	0	0	0	0
0.1841289	-0.1669831	0.3233169	0	0	0	0	0	0
0.2006952	-0.1669575	0.3232633	0.001545314	-0.003234546	0.04664185	-0.09762753	0	0
0.217262	-0.1669575	0.3232633	0	0	-0.04663962	0.09762287	0	0
0.2338287	-0.1669575	0.3232276	0	-0.002156911	0	-0.06509764	0	0
0.2556627	-0.1669575	0.3232276	0	0	0	0.05616852	0	0
0.2722306	-0.1669575	0.3232276	0	0	0	0	0	0
0.2889809	-0.1669319	0.3232097	0.001527452	-0.001065747	0.04584435	-0.03198691	0	0
0.3053649	-0.1669319	0.3232097	0	0	-0.04609885	0.03216448	0	0
0.3219328	-0.1669319	0.323174	0	-0.002156758	0	-0.06545172	0	0
0.3384975	-0.1669319	0.3231383	0	-0.00215537	0	4.188927E-05	0	0
0.3550635	-0.1669319	0.3231383	0	0	0	0.06505657	0	0
0.3716302	-0.1669319	0.3231383	0	0	0	0	0	0
0.3881977	-0.1669319	0.3231383	0	0	0	0	0	0
0.4047633	-0.1669319	0.3231383	0	0	0	0	0	0
0.4213391	-0.1669319	0.3231383	0	0	0	0	0	0
0.4378976	-0.1669319	0.3231383	0	0	0	0	0	0
0.4544635	-0.1669319	0.3231383	0	0	0	0	0	0
0.4710302	-0.1669319	0.3231383	0	0	0	0	0	0
0.487597	-0.1669319	0.3231383	0	0	0	0	0	0
0.5041641	-0.1669319	0.3231383	0	0	0	0	0	0
0.5207304	-0.1669319	0.3231383	0	0	0	0	0	0
0.5372968	-0.1669319	0.3231383	0	0	0	0	0	0
0.5541596	-0.1669575	0.3231204	-0.001517262	-0.001058637	-0.04538739	-0.03166808	0	0
0.5704303	-0.1669319	0.3231025	0.001572477	-0.001098994	0.09325118	-0.001218008	0	0
0.5871837	-0.1669575	0.3230847	-0.001527167	-0.001065548	-0.09385996	0.001012761	0	0
0.603696	-0.1669575	0.3230847	0	0	0.04590815	0.03203143	0	0
0.6202055	-0.1669575	0.3230847	0	0	0	0	0	0
0.6366972	-0.1669575	0.3230847	0	0	0	0	0	0
0.6532635	-0.1669575	0.3230847	0	0	0	0	0	0
0.6698303	-0.1669575	0.3230847	0	0	0	0	0	0
0.6863966	-0.1669575	0.3230847	0	0	0	0	0	0
0.7032645	-0.1669575	0.3230847	0	0	0	0	0	0
0.7195305	-0.1669575	0.3230847	0	0	0	0	0	0
0.7360995	-0.1669575	0.3230847	0	0	0	0	0	0
0.7526663	-0.1669575	0.3230847	0	0	0	0	0	0
0.7693202	-0.1669575	0.3230847	0	0	0	0	0	0
0.7857993	-0.1669575	0.3230847	0	0	0	0	0	0
0.8023664	-0.1669575	0.3230847	0	0	0	0	0	0
0.8189328	-0.1669575	0.3230847	0	0	0	0	0	0
0.8354999	-0.1669575	0.3230489	0	-0.002156863	0	-0.06509624	0	0
