Time	Message
0.01681464	Jogo executando - Esperando jogador ler
0.05325301	Jogo executando - Esperando jogador iniciar
0.1728547	Big Time Step Reading0
0.1728547	Jogo executando - Esperando jogador iniciar
0.1894352	Big Time Step Reading0
0.1894352	Jogo executando - Esperando jogador iniciar
0.2059877	Big Time Step Reading0.01660156
0.2059877	Jogo executando - Esperando jogador iniciar
0.2722551	Big Time Step Reading0.01660156
0.2722551	Jogo executando - Esperando jogador iniciar
0.3053877	Big Time Step Reading0.01660156
0.3053877	Jogo executando - Esperando jogador iniciar
0.3550871	Big Time Step Reading0
0.3550871	Jogo executando - Esperando jogador iniciar
0.388221	Big Time Step Reading0
0.388221	Jogo executando - Esperando jogador iniciar
0.4047873	Big Time Step Reading0
0.4047873	Jogo executando - Esperando jogador iniciar
0.4213545	Big Time Step Reading0.01660156
0.4213545	Jogo executando - Esperando jogador iniciar
0.6533093	Big Time Step Reading0.01660156
0.6533093	Jogo executando - Esperando jogador iniciar
0.9856028	Big Time Step Reading0.06640625
0.9856028	Jogo executando - Esperando jogador iniciar
1.134702	Big Time Step Reading0
1.134702	Jogo executando - Esperando jogador iniciar
1.300367	Big Time Step Reading0
1.300367	Jogo executando - Esperando jogador iniciar
1.316935	Big Time Step Reading0.01660156
1.316935	Jogo executando - Esperando jogador iniciar
1.433842	Big Time Step Reading0
1.433842	Jogo executando - Esperando jogador iniciar
1.450409	Big Time Step Reading0
1.450409	Jogo executando - Esperando jogador iniciar
1.616073	Big Time Step Reading0
1.616073	Jogo executando - Esperando jogador iniciar
1.63264	Big Time Step Reading0
1.63264	Jogo executando - Esperando jogador iniciar
2.3412	Jogo executando - Esperando jogador ler
2.390899	Big Time Step Reading0
2.390899	Jogo executando - Esperando jogador ler
2.672531	Big Time Step Reading0.05029297
2.672531	Jogo executando - Esperando jogador ler
2.689098	Big Time Step Reading0.05029297
2.689098	Jogo executando - Esperando jogador ler
2.705717	Big Time Step Reading0.05029297
2.705717	Jogo executando - Esperando jogador ler
2.722232	Big Time Step Reading0
2.722232	Jogo executando - Esperando jogador ler
2.738799	Big Time Step Reading0
2.738799	Jogo executando - Esperando jogador ler
2.755365	Big Time Step Reading0
2.755365	Jogo executando - Esperando jogador ler
2.988706	Big Time Step Reading0.01660156
2.988706	Jogo executando - Esperando jogador ler
3.170939	Big Time Step Reading0
3.170939	Jogo executando - Esperando jogador ler
3.719588	Jogo executando - Esperando jogador iniciar
3.984656	Big Time Step Reading0
3.984656	Jogo executando - Esperando jogador iniciar
4.133756	Big Time Step Reading0.01660156
4.133756	Jogo executando - Esperando jogador iniciar
4.382257	Big Time Step Reading0.1159668
4.382257	Jogo executando - Esperando jogador iniciar
4.548021	Big Time Step Reading0
4.548021	Jogo executando - Esperando jogador iniciar
4.581057	Big Time Step Reading0
4.581057	Jogo executando - Esperando jogador iniciar
4.61419	Big Time Step Reading0.01660156
4.61419	Jogo executando - Esperando jogador iniciar
4.730157	Big Time Step Reading0
4.730157	Jogo executando - Esperando jogador iniciar
4.945525	Big Time Step Reading0
4.945525	Jogo executando - Esperando jogador iniciar
4.96209	Big Time Step Reading0
4.96209	Jogo executando - Esperando jogador iniciar
5.198007	Big Time Step Reading0
5.198007	Jogo executando - Esperando jogador iniciar
5.214573	Big Time Step Reading0.01660156
5.214573	Jogo executando - Esperando jogador iniciar
5.23114	Big Time Step Reading0
5.23114	Jogo executando - Esperando jogador iniciar
5.446507	Big Time Step Reading0.0168457
5.446507	Jogo executando - Esperando jogador escolher
5.628784	Big Time Step Reading0
5.628784	Jogo executando - Esperando jogador escolher
5.72814	Big Time Step Reading0
5.72814	Jogo executando - Esperando jogador escolher
5.910373	Big Time Step Reading0.01660156
5.910373	Jogo executando - Esperando jogador escolher
5.926939	Big Time Step Reading0
5.926939	Jogo executando - Esperando jogador escolher
6.043077	Big Time Step Reading0
6.043077	Jogo executando - Esperando jogador escolher
6.076099	Big Time Step Reading0
6.076099	Jogo executando - Esperando jogador escolher
6.109173	Big Time Step Reading0
6.109173	Jogo executando - Esperando jogador escolher
6.12574	Big Time Step Reading0
6.12574	Jogo executando - Esperando jogador escolher
6.241707	Big Time Step Reading0
6.241707	Jogo executando - Esperando jogador escolher
6.278171	Big Time Step Reading0.01977539
6.278171	Jogo executando - Esperando jogador escolher
6.708903	Big Time Step Reading0.01660156
6.708903	Jogo executando - Esperando jogador escolher
6.74207	Big Time Step Reading0.01660156
6.74207	Jogo executando - Esperando jogador escolher
6.758603	Big Time Step Reading0.01660156
6.758603	Jogo executando - Esperando jogador escolher
6.77517	Big Time Step Reading0.01660156
6.77517	Jogo executando - Esperando jogador escolher
6.858005	Big Time Step Reading0.0168457
6.858005	Jogo executando - Esperando jogador escolher
6.945101	Big Time Step Reading0.01660156
6.945101	Jogo executando - Esperando jogador escolher
7.110767	Big Time Step Reading0.01660156
7.110767	Jogo executando - Esperando jogador escolher
7.127333	Big Time Step Reading0.01660156
7.127333	Jogo executando - Esperando jogador escolher
7.1439	Big Time Step Reading0.01660156
7.1439	Jogo executando - Esperando jogador escolher
7.309566	Big Time Step Reading0.01660156
7.309566	Jogo executando - Esperando jogador escolher
7.3427	Big Time Step Reading0.01660156
7.3427	Jogo executando - Esperando jogador escolher
7.392399	Big Time Step Reading0.0168457
7.392399	Jogo executando - Esperando jogador escolher
7.543499	Big Time Step Reading0
7.543499	Jogo executando - Esperando jogador escolher
7.576659	Big Time Step Reading0
7.576659	Jogo executando - Esperando jogador escolher
7.593194	Big Time Step Reading0
7.593194	Jogo executando - Esperando jogador escolher
7.659461	Jogo executando - Escolha certa
7.85826	Big Time Step Reading0.01660156
7.85826	Jogo executando - Escolha certa
7.891393	Big Time Step Reading0.01660156
7.891393	Jogo executando - Escolha certa
7.90796	Big Time Step Reading0
7.90796	Jogo executando - Escolha certa
7.924527	Big Time Step Reading0.01660156
7.924527	Jogo executando - Escolha certa
7.941093	Big Time Step Reading0.01660156
7.941093	Jogo executando - Escolha certa
8.670131	Big Time Step Reading0.03344727
8.670131	Jogo executando - Escolha certa
8.752985	Jogo executando - Turno terminando
8.769529	Big Time Step Reading0.01660156
8.769529	Jogo executando - Turno terminando
8.786096	Big Time Step Reading0.01660156
8.786096	Jogo executando - Turno terminando
8.840467	Big Time Step Reading0.01660156
8.840467	Jogo executando - Turno terminando
8.857034	Big Time Step Reading0
8.857034	Jogo executando - Turno terminando
8.923615	Big Time Step Reading0
8.923615	Jogo executando - Turno terminando
9.489504	Big Time Step Reading0.0168457
9.489504	Jogo executando - Turno terminando
9.523718	Big Time Step Reading0.0168457
9.523718	Jogo executando - Turno terminando
9.56807	Big Time Step Reading0.0168457
9.56807	Jogo executando - Turno terminando
9.584637	Big Time Step Reading0.09521484
9.584637	Jogo executando - Turno terminando
9.7677	Big Time Step Reading0.03344727
