	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	3.927312	Basic	2.289275	6	1	3.927312	0	0	9	3	1	9	3	1	1	1	1	37	0.5503024	0	1.550186	189.0761	-168	148.9537	-172.3154
1	11.61062	Basic	2.474907	6	1	7.683305	37	0	2	2	0	2	2	0	1	1	1	35	0.5179206	0	2.976391	189.0761	-65.99999	182.6196	-60.57383
2	20.60607	Basic	2.118356	6	1	8.995457	36	0	4	1	1	4	1	1	1	1	1	33	0.6030048	0	3.986474	189.0761	150	153.408	156.9832
3	28.78575	Basic	1.831158	6	1	8.179672	35	0	6	2	0	6	2	0	1	1	1	37	0.6987611	0	1.860671	189.0761	-12	161.5113	-20.48011
4	36.78458	Basic	1.953285	6	1	7.998831	35	0	4	0	0	4	0	0	1	1	1	36	0.6492638	0	2.189012	189.0761	-126	166.9246	-132.6402
5	44.36654	Basic	1.993727	6	1	7.581963	35	0	3	0	0	3	0	0	1	1	1	36	0.6329497	0	2.134948	189.0761	12	154.2085	-2.009331
6	51.9444	Basic	2.025193	6	1	7.577858	35	0	7	3	1	7	3	1	1	1	1	37	0.6329581	0	1.737311	189.0761	114	166.3379	113.738
7	59.86525	Basic	2.076072	6	1	7.920856	35	0	4	3	1	4	3	1	1	1	1	37	1.541033	0	1.527689	189.0761	150	136.602	150.2285
