Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01656673	-0.1366173	0.2461302	0.002069799	-0.003728957	-3.136603E-05	5.650915E-05	0	0
0.05086987	-0.1365915	0.2461123	0.0007528092	-0.000522579	1.996322E-05	-4.860298E-05	0	0
0.06743778	-0.1365915	0.2461123	0	0	-0.01479838	0.01027262	0	0
0.08400412	-0.1365915	0.2461123	0	0	0	0	0	0
0.100816	-0.1365915	0.2461123	0	0	0	0	0	0
0.1173271	-0.1365915	0.2461123	0	0	0	0	0	0
0.1337071	-0.1365915	0.2461123	0	0	0	0	0	0
0.150273	-0.1365657	0.2460944	0.001558843	-0.001083005	0.04731514	-0.03287214	0	0
0.1668394	-0.1365398	0.2460764	0.001559706	-0.00108208	2.60467E-05	2.791245E-05	0	0
0.1834057	-0.1365398	0.2460764	0	0	-0.04707456	0.03265899	0	0
0.199972	-0.1365398	0.2460764	0	0	0	0	0	0
0.2165376	-0.1365398	0.2460764	0	0	0	0	0	0
0.2331043	-0.1365398	0.2460764	0	0	0	0	0	0
0.2496707	-0.1365398	0.2460764	0	0	0	0	0	0
0.2664332	-0.1365398	0.2460764	0	0	0	0	0	0
0.2828041	-0.1365398	0.2460764	0	0	0	0	0	0
0.3159376	-0.1365398	0.2460764	0	0	0	0	0	0
0.3325043	-0.136514	0.2460585	0.00155877	-0.001082954	0.03136346	-0.02178973	0	0
0.3490707	-0.136514	0.2460585	0	0	-0.04704576	0.03268499	0	0
0.3656374	-0.136514	0.2460585	0	0	0	0	0	0
0.3822073	-0.1364882	0.2460406	0.001558473	-0.001081848	0.04703176	-0.03264813	0	0
0.3987708	-0.1364882	0.2460406	0	0	-0.04703624	0.03265124	0	0
0.4186373	-0.1364624	0.2460226	0.001300612	-0.0009030781	0.03570163	-0.02478937	0	0
0.4352072	-0.1364624	0.2460226	0	0	-0.03569544	0.02478507	0	0
0.4517736	-0.1364365	0.2460047	0.001558807	-0.00108208	0.04704238	-0.0326555	0	0
0.4685748	-0.1364365	0.2460047	0	0	-0.04671625	0.03242911	0	0
0.4849058	-0.1364365	0.2460047	0	0	0	0	0	0
0.5016021	-0.1364365	0.2460047	0	0	0	0	0	0
0.5181092	-0.1364365	0.2460047	0	0	0	0	0	0
0.567738	-0.1364107	0.2459868	0.0005203373	-0.0003615038	0.007867693	-0.005466071	0	0
0.5846584	-0.1364107	0.2459868	0	0	-0.007818832	0.005432125	0	0
0.6008723	-0.1363849	0.2459688	0.001593615	-0.001105605	0.04809567	-0.03336741	0	0
0.617681	-0.1363591	0.2459509	0.001536326	-0.001067361	-0.001734862	0.001158126	0	0
0.6340046	-0.1363591	0.2459509	0	0	-0.0463694	0.0322151	0	0
0.6507044	-0.1363332	0.245933	0.001547242	-0.001073432	0.04685295	-0.03250525	0	0
0.667215	-0.1363332	0.245933	0	0	-0.04658899	0.03232212	0	0
0.6837277	-0.1363074	0.245915	0.001563876	-0.001086501	0.04735675	-0.03290106	0	0
0.7002719	-0.1363074	0.245915	0	0	-0.04730868	0.03286766	0	0
0.7168378	-0.1363074	0.245915	0	0	0	0	0	0
0.7334046	-0.1363074	0.245915	0	0	0	0	0	0
0.7499713	-0.1362816	0.2458971	0.001558767	-0.001082052	0.04704504	-0.03265735	0	0
0.7665381	-0.1362816	0.2458971	0	0	-0.04704504	0.03265735	0	0
0.7831052	-0.1362816	0.2458971	0	0	0	0	0	0
0.7996715	-0.1362816	0.2458971	0	0	0	0	0	0
0.8162379	-0.1362816	0.2458971	0	0	0	0	0	0
0.8328046	-0.1362816	0.2458971	0	0	0	0	0	0
0.8498458	-0.1362816	0.2458971	0	0	0	0	0	0
0.8659388	-0.1362816	0.2458971	0	0	0	0	0	0
0.8825052	-0.1362816	0.2458971	0	0	0	0	0	0
0.8990715	-0.1362816	0.2458971	0	0	0	0	0	0
0.9156386	-0.1362816	0.2458971	0	0	0	0	0	0
0.932205	-0.1362816	0.2458971	0	0	0	0	0	0
0.9487713	-0.1362816	0.2458971	0	0	0	0	0	0
0.9653384	-0.1362816	0.2458971	0	0	0	0	0	0
0.9819367	-0.1362816	0.2458971	0	0	0	0	0	0
0.9984714	-0.1362816	0.2458971	0	0	0	0	0	0
1.015038	-0.1362816	0.2458971	0	0	0	0	0	0
1.031605	-0.1362557	0.2458792	0.001559667	-0.001082952	0.04707278	-0.03268491	0	0
