Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01623238	-0.1495333	0.2854698	0.002478949	-0.004732491	-4.11073E-05	7.847678E-05	0	0
0.04238695	-0.1495848	0.2855771	-0.001967863	0.004103228	7.37508E-05	-0.0001465412	0	0
0.08071067	-0.1497649	0.2876335	-0.004699709	0.05365919	-0.04236846	0.7685682	0	0
0.09728017	-0.1504081	0.2905837	-0.03881704	0.1780478	-0.6215218	2.26601	0	0
0.1138457	-0.1507425	0.2963934	-0.02018718	0.3507111	0.5622404	5.210898	0	0
0.1304113	-0.1509482	0.3001823	-0.01242157	0.2287228	0.2343903	-3.681988	0	0
0.1469812	-0.1522083	0.3054537	-0.07604586	0.3181332	-1.920128	2.698331	0	0
0.1635475	-0.1558058	0.3135646	-0.217158	0.4895984	-4.258546	5.174552	0	0
0.1801154	-0.1573464	0.3147078	-0.09298433	0.06900366	3.747593	-12.69365	0	0
0.1966999	-0.1647048	0.3198341	-0.4436942	0.3091017	-10.57871	7.242248	0	0
0.2132445	-0.16816	0.3226025	-0.2088371	0.1673255	7.089142	-4.279503	0	0
0.2298093	-0.1702311	0.3276209	-0.1250322	0.3029554	2.531155	4.096421	0	0
0.3292306	-0.1645512	0.3402283	0.05712964	0.1268083	1.570549	-1.518692	0	0
0.3457749	-0.1645512	0.3402283	0	0	-0.4926432	-1.0935	0	0
0.3623432	-0.1645512	0.3402283	0	0	0	0	0	0
0.3789103	-0.1645512	0.3402283	0	0	0	0	0	0
0.3954759	-0.1645512	0.3402283	0	0	0	0	0	0
0.4120438	-0.1645	0.3401926	0.003092133	-0.002154959	0.09332351	-0.06503873	0	0
0.4286109	-0.1644231	0.340139	0.004637517	-0.003234389	0.04663894	-0.03257667	0	0
0.4451773	-0.1643719	0.3400676	0.003091528	-0.004312128	-0.04665942	-0.03252721	0	0
0.4618265	-0.1642951	0.340014	0.004614647	-0.003216648	0.04585555	0.0329809	0	0
0.4783344	-0.1642695	0.3399962	0.001551685	-0.001081395	-0.09237705	0.06439793	0	0
0.4948747	-0.1642695	0.3399962	0	0	-0.04695216	0.03272175	0	0
0.5114418	-0.1642695	0.3399962	0	0	0	0	0	0
0.5283686	-0.1642438	0.3399783	0.00151329	-0.001056398	0.04518108	-0.03154002	0	0
0.5445745	-0.1642438	0.3399783	0	0	-0.04567363	0.03188386	0	0
0.5611416	-0.1642438	0.3399783	0	0	0	0	0	0
0.5777075	-0.1642438	0.3399783	0	0	0	0	0	0
0.5942746	-0.1642438	0.3399783	0	0	0	0	0	0
0.6108429	-0.1642438	0.3399783	0	0	0	0	0	0
0.6274377	-0.1642438	0.3399783	0	0	0	0	0	0
0.643976	-0.1642438	0.3399783	0	0	0	0	0	0
0.6605412	-0.1642438	0.3399783	0	0	0	0	0	0
0.6771075	-0.1642438	0.3399783	0	0	0	0	0	0
0.6936743	-0.1642438	0.3399783	0	0	0	0	0	0
0.710241	-0.1642438	0.3399783	0	0	0	0	0	0
0.7268081	-0.1642438	0.3399783	0	0	0	0	0	0
0.7435213	-0.1642438	0.3399783	0	0	0	0	0	0
0.7775438	-0.1642438	0.3399783	0	0	0	0	0	0
0.7940564	-0.1642438	0.3399783	0	0	0	0	0	0
0.810588	-0.1642438	0.3399783	0	0	0	0	0	0
0.8271551	-0.1642182	0.3399605	0.001546141	-0.001077532	0.04671306	-0.03255512	0	0
0.8437214	-0.1642182	0.3399605	0	0	-0.04666407	0.03252097	0	0
0.8606024	-0.1641926	0.3399426	0.001517398	-0.0010575	0.04536689	-0.03161695	0	0
0.8771147	-0.1641414	0.3399069	0.00310165	-0.002162221	0.04744233	-0.03308218	0	0
0.8934212	-0.1640902	0.3398712	0.003141688	-0.002191323	0.001219991	-0.0008867596	0	0
0.9101376	-0.1640389	0.3398355	0.003064674	-0.002135823	-0.00233216	0.001680666	0	0
0.9266522	-0.1640133	0.3398176	0.001551058	-0.001080958	-0.04554836	0.03174342	0	0
0.9431621	-0.1640133	0.3398176	0	0	-0.04696689	0.03273202	0	0
0.9596882	-0.1640133	0.3398176	0	0	0	0	0	0
0.9762545	-0.1640133	0.3398176	0	0	0	0	0	0
0.9928213	-0.1640133	0.3398176	0	0	0	0	0	0
1.009388	-0.1640133	0.3398176	0	0	0	0	0	0
1.025955	-0.1640133	0.3398176	0	0	0	0	0	0
1.042522	-0.1640133	0.3398176	0	0	0	0	0	0
1.059088	-0.1640133	0.3398176	0	0	0	0	0	0
1.075655	-0.1640133	0.3398176	0	0	0	0	0	0
1.092222	-0.1640133	0.3398176	0	0	0	0	0	0
1.158489	-0.1638853	0.3396569	0.001932718	-0.002425399	0.02333239	-0.02928019	0	0
1.175055	-0.1644231	0.3391747	-0.03246767	-0.02910361	-0.4152961	-0.3220707	0	0
1.241487	-0.1656266	0.3382998	-0.01811584	-0.0131714	0.1729181	0.1919592	0	0
1.258054	-0.1656522	0.3382105	-0.001545242	-0.005389458	0.199649	0.09375989	0	0
1.27462	-0.165601	0.3381748	0.003090617	-0.002155157	0.1399145	0.09761423	0	0
1.291187	-0.165601	0.338139	0	-0.002156909	-0.09327871	-5.289314E-05	0	0
1.307756	-0.165601	0.3381033	0	-0.002154862	0	6.177822E-05	0	0
1.324321	-0.1656266	0.3381212	-0.001545387	0.001077633	-0.04664019	0.09755759	0	0
1.340887	-0.1656522	0.338139	-0.001545387	0.001077633	0	0	0	0
1.357454	-0.1656522	0.338139	0	0	0.04664237	-0.03252478	0	0
1.374021	-0.1656522	0.338139	0	0	0	0	0	0
1.390587	-0.1656778	0.3380855	-0.001545309	-0.003232735	-0.04663935	-0.09756801	0	0
1.407155	-0.165729	0.3380497	-0.003090417	-0.002156816	-0.04663231	0.03247189	0	0
1.424001	-0.165985	0.3378355	-0.01519556	-0.01271972	-0.3622812	-0.3161254	0	0
1.440287	-0.1662409	0.3376569	-0.01571684	-0.01096464	-0.01573319	0.05297131	0	0
1.473423	-0.1666504	0.3373712	-0.01235789	-0.008622644	0.06796469	0.04738781	0	0
1.489987	-0.1667272	0.3373176	-0.004635593	-0.003233131	0.155379	0.1084414	0	0
1.506555	-0.1668296	0.3372462	-0.006177825	-0.004311617	-0.04654715	-0.03255052	0	0
1.52312	-0.1671366	0.3370319	-0.01853748	-0.01293584	-0.3730311	-0.2602909	0	0
1.540084	-0.1678274	0.336514	-0.04072119	-0.03052881	-0.6616433	-0.5247214	0	0
1.556595	-0.1685436	0.336014	-0.04337565	-0.03028164	-0.07929707	0.007383659	0	0
1.572821	-0.1684669	0.3359604	0.004728677	-0.003302452	1.469412	0.8241159	0	0
1.589388	-0.1684413	0.3359069	0.001543443	-0.003232596	-0.09713209	0.002130222	0	0
1.60613	-0.1682623	0.3357819	0.01069369	-0.007467336	0.2747041	-0.1271333	0	0
1.622641	-0.1679553	0.3354247	0.01859089	-0.02163146	0.2374878	-0.4259492	0	0
1.639103	-0.167853	0.335139	0.006215695	-0.01735543	-0.3753096	0.1296816	0	0
1.655654	-0.166113	0.333639	0.1051348	-0.09063211	2.99636	-2.219624	0	0
1.67222	-0.1627323	0.3309246	0.2040644	-0.1638477	2.98728	-2.21082	0	0
1.688787	-0.1560883	0.323549	0.4010457	-0.4452048	5.945143	-8.491711	0	0
1.705354	-0.1554976	0.3171728	0.03565479	-0.3848714	-11.02772	1.820898	0	0
1.721921	-0.156987	0.3013439	-0.08990224	-0.9554829	-3.789428	-17.22158	0	0
1.738487	-0.1583473	0.2879911	-0.08211366	-0.8059987	0.2350692	4.511621	0	0
1.771621	-0.1594506	0.2744504	-0.03329717	-0.4086722	0.982218	7.994454	0	0
