Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01656594	-0.1669575	0.2901009	0.002585911	-0.00449321	-4.006199E-05	6.961065E-05	0	0
0.04329252	-0.1669575	0.2901009	0	0	4.00683E-05	-6.962161E-05	0	0
0.06029744	-0.1669575	0.2901009	0	0	0	0	0	0
0.07642718	-0.1669831	0.2901188	-0.001587142	0.001108598	-0.04789978	0.03345735	0	0
0.09299351	-0.1669831	0.2901188	0	0	0.04854229	-0.03390614	0	0
0.1095606	-0.1670087	0.2901367	-0.001544341	0.00107933	-0.04660971	0.03257522	0	0
0.1261274	-0.1670343	0.2901546	-0.001544377	0.001079355	-1.08918E-06	7.624262E-07	0	0
0.1426937	-0.1670599	0.2901725	-0.001544415	0.001079381	-1.134883E-06	7.905529E-07	0	0
0.1593682	-0.1670599	0.2901725	0	0	0.04646137	-0.03247154	0	0
0.1758489	-0.1670599	0.2901725	0	0	0	0	0	0
0.1923963	-0.1670599	0.2901725	0	0	0	0	0	0
0.2089618	-0.1670855	0.2901903	-0.001544488	0.001079433	-0.04664304	0.03259851	0	0
0.2255294	-0.1670855	0.2901903	0	0	0.0466147	-0.03257871	0	0
0.2420957	-0.1670855	0.2901903	0	0	0	0	0	0
0.3083602	-0.1670855	0.2901903	0	0	0	0	0	0
0.3746268	-0.1676739	0.2906373	-0.008880449	0.006744663	-0.06700654	0.05089118	0	0
0.3945221	-0.1678786	0.2908876	-0.01028647	0.01258134	-0.01631835	0.06774084	0	0
0.41109	-0.1682367	0.2912809	-0.02161435	0.02374053	-0.3106658	0.3060395	0	0
0.4280578	-0.1692596	0.292139	-0.0602877	0.05057215	-1.153199	0.8000909	0	0
0.4442231	-0.1715599	0.2939624	-0.1422995	0.1127972	-2.475224	1.878035	0	0
0.4607898	-0.1775066	0.298413	-0.3589525	0.2686481	-6.619001	4.761427	0	0
0.4773565	-0.1804879	0.3006112	-0.1799592	0.132687	5.402192	-4.103439	0	0
0.4939229	-0.1857801	0.3043638	-0.3194519	0.226519	-4.210075	2.831973	0	0
0.51049	-0.1922537	0.3089913	-0.3907485	0.2793177	-2.1518	1.593517	0	0
0.5270568	-0.1961047	0.311814	-0.2324569	0.1703796	4.777333	-3.287814	0	0
0.5436231	-0.1997477	0.3145292	-0.2199005	0.1639023	0.3789669	-0.195496	0	0
0.5601898	-0.2013903	0.3158332	-0.09915306	0.0787101	3.644317	-2.571211	0	0
0.5771624	-0.2047227	0.3182624	-0.196341	0.1431246	-2.897734	1.920567	0	0
0.5933229	-0.2058073	0.3190661	-0.06711196	0.04973463	3.900302	-2.81863	0	0
0.6101861	-0.2057316	0.319084	0.004486298	0.001060382	2.168086	-1.473918	0	0
0.6264564	-0.2055803	0.3192269	0.009299557	0.008781184	0.1452689	0.2330214	0	0
0.6430235	-0.2047984	0.3197806	0.04719734	0.03342148	1.154104	0.7503731	0	0
0.6597213	-0.2029561	0.3211201	0.1103324	0.08022182	1.897951	1.4069	0	0
0.6927229	-0.1979522	0.3247635	0.1516269	0.1104005	0.8308842	0.6072248	0	0
0.7092896	-0.1949146	0.3269422	0.1833553	0.1315139	0.6400945	0.4259452	0	0
0.7262685	-0.1907319	0.3298889	0.2463447	0.1735479	1.877723	1.253039	0	0
0.7424231	-0.1892093	0.3310318	0.09425467	0.07074704	-4.590226	-3.10263	0	0
0.7592918	-0.1892347	0.3310496	-0.001505247	0.001058266	-2.899769	-2.110291	0	0
