Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01656555	0.02178603	0.1982007	-0.0003612766	-0.003286752	5.992679E-06	5.451903E-05	0	0
0.06204778	0.04386658	0.1830043	0.4854765	-0.3341176	-0.008062704	0.005490293	0	0
0.07842425	0.05003715	0.1787571	0.3767948	-0.2593462	-1.756934	1.208745	0	0
0.09507427	0.05523324	0.1751765	0.312077	-0.2150489	-1.959573	1.341265	0	0
0.1115865	0.05793509	0.1733131	0.1636273	-0.1128489	-4.476461	3.081814	0	0
0.1281244	0.06108182	0.1711415	0.1902733	-0.1313108	0.8062289	-0.5586013	0	0
0.1446912	0.06278579	0.1699649	0.1028551	-0.07102247	-2.640661	1.821143	0	0
0.1612646	0.06365074	0.1693675	0.05218908	-0.03604756	-1.52884	1.055362	0	0
0.1778235	0.06399146	0.1691321	0.02057602	-0.01421379	-0.9541467	0.6589879	0	0
0.1943906	0.06399146	0.1691321	0	0	-0.6211448	0.429083	0	0
0.2109561	0.06399146	0.1691321	0	0	0	0	0	0
0.2606903	0.06396525	0.1691502	-0.0005270249	0.0003640337	-0.007949129	0.005490729	0	0
0.2772231	0.06396525	0.1691502	0	0	0.00795306	-0.005493444	0	0
0.293791	0.06396525	0.1691502	0	0	0	0	0	0
0.3103581	0.06396525	0.1691502	0	0	0	0	0	0
0.3338982	0.06393904	0.1691683	-0.001113151	0.0007691091	-0.02775436	0.01917631	0	0
0.3504674	0.06393904	0.1691683	0	0	0.02775299	-0.01917537	0	0
0.3670408	0.06393904	0.1691683	0	0	0	0	0	0
0.3836052	0.06393904	0.1691683	0	0	0	0	0	0
0.4001723	0.06393904	0.1691683	0	0	0	0	0	0
0.4167367	0.06393904	0.1691683	0	0	0	0	0	0
0.4333141	0.06393904	0.1691683	0	0	0	0	0	0
0.4498698	0.06393904	0.1691683	0	0	0	0	0	0
0.4664361	0.06393904	0.1691683	0	0	0	0	0	0
0.4830032	0.06393904	0.1691683	0	0	0	0	0	0
0.4995715	0.06391283	0.1691864	-0.001582005	0.001092744	-0.0477436	0.0329781	0	0
0.516139	0.06391283	0.1691864	0	0	0.04774308	-0.03297774	0	0
0.5328885	0.06391283	0.1691864	0	0	0	0	0	0
0.5493925	0.06391283	0.1691864	0	0	0	0	0	0
0.5658369	0.06391283	0.1691864	0	0	0	0	0	0
0.5823993	0.06391283	0.1691864	0	0	0	0	0	0
0.5989652	0.06391283	0.1691864	0	0	0	0	0	0
0.6159425	0.06391283	0.1691864	0	0	0	0	0	0
0.6320979	0.06391283	0.1691864	0	0	0	0	0	0
0.6489583	0.06391283	0.1691864	0	0	0	0	0	0
0.6654733	0.06391283	0.1691864	0	0	0	0	0	0
0.6818001	0.06391283	0.1691864	0	0	0	0	0	0
0.6983656	0.06391283	0.1691864	0	0	0	0	0	0
