Time	Message
0.01672622	Jogo executando - Esperando jogador ler
0.04584304	Jogo executando - Esperando jogador iniciar
0.3937445	Big Time Step Reading0.08276367
0.3937445	Jogo executando - Esperando jogador iniciar
0.4103108	Big Time Step Reading0.08276367
0.4103108	Jogo executando - Esperando jogador iniciar
0.4268775	Big Time Step Reading0.08276367
0.4268775	Jogo executando - Esperando jogador iniciar
0.4434435	Big Time Step Reading0.08276367
0.4434435	Jogo executando - Esperando jogador iniciar
0.8579078	Big Time Step Reading0.01660156
0.8579078	Jogo executando - Esperando jogador iniciar
0.8910405	Big Time Step Reading0.01660156
0.8910405	Jogo executando - Esperando jogador iniciar
1.007003	Big Time Step Reading0.01660156
1.007003	Jogo executando - Esperando jogador iniciar
1.172669	Big Time Step Reading0.01660156
1.172669	Jogo executando - Esperando jogador iniciar
1.437736	Big Time Step Reading0.01660156
1.437736	Jogo executando - Esperando jogador iniciar
1.454302	Big Time Step Reading0.01660156
1.454302	Jogo executando - Esperando jogador iniciar
1.470869	Big Time Step Reading0
1.470869	Jogo executando - Esperando jogador iniciar
1.556248	Big Time Step Reading0
1.556248	Jogo executando - Esperando jogador iniciar
1.57283	Big Time Step Reading0
1.57283	Jogo executando - Esperando jogador iniciar
1.788181	Big Time Step Reading0
1.788181	Jogo executando - Esperando jogador iniciar
1.804748	Big Time Step Reading0
1.804748	Jogo executando - Esperando jogador iniciar
1.887581	Jogo executando - Esperando jogador ler
1.920714	Big Time Step Reading0.01660156
1.920714	Jogo executando - Esperando jogador ler
2.469571	Big Time Step Reading0.01660156
2.469571	Jogo executando - Esperando jogador ler
2.701504	Big Time Step Reading0
2.701504	Jogo executando - Esperando jogador ler
2.983139	Big Time Step Reading0.01660156
2.983139	Jogo executando - Esperando jogador ler
3.049406	Big Time Step Reading0.01660156
3.049406	Jogo executando - Esperando jogador ler
3.148805	Big Time Step Reading0
3.148805	Jogo executando - Esperando jogador ler
3.181966	Big Time Step Reading0
