	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	3.216199	MultiSuits	2.466582	7	1	3.216199	0	0	4	1	1	4	1	1	1	1	1	38	0.5209187	0	1.207306	189.0761	-172.2857	185.1698	-169.3697
1	9.026787	MultiSuits	2.646347	7	1	5.810587	38	0	0	1	1	0	1	1	1	1	1	38	0.4835341	0	1.10655	189.0761	-136.2857	157.6787	-146.1178
2	14.9291	MultiSuits	2.671536	7	1	5.902315	38	0	1	1	1	1	1	1	1	1	1	37	0.4804344	0	1.692714	189.0761	84.85715	153.7261	93.67595
3	20.72414	MultiSuits	2.582238	7	1	5.795038	37	0	9	1	1	9	1	1	1	1	1	38	0.4970013	0	1.059018	189.0761	51.42857	155.3124	59.97083
4	26.85433	MultiSuits	2.616802	7	1	6.130192	37	0	6	3	1	6	3	1	1	1	1	37	0.4804349	0	1.663831	189.0761	66.85715	149.2191	61.61649
5	32.47365	MultiSuits	2.577058	7	1	5.619316	37	0	9	3	1	9	3	1	1	1	1	38	0.4970008	0	1.075189	189.0761	69.42857	156.7632	71.82545
6	39.58369	MultiSuits	2.599616	7	1	7.110046	37	0	4	0	0	4	0	0	1	1	1	37	1.233808	0	1.761629	189.0761	-69.42856	156.6263	-73.87933
7	45.79036	MultiSuits	2.566697	7	1	6.206669	37	0	6	1	1	6	1	1	1	1	1	38	0.4976237	0	1.343488	189.0761	-102.8572	149.254	-92.15416
8	52.30931	MultiSuits	2.568142	7	1	6.518944	37	0.3409011	4	2	0	4	2	0	1	1	1	37	0.4874367	0	1.780199	189.0761	66.85715	147.8274	70.67733
9	58.11325	MultiSuits	2.545004	7	1	5.803944	37	0	3	3	1	3	3	1	1	1	1	37	0.503881	0	1.507885	189.0761	120.8571	163.374	113.5636
