Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01650949	0.01928708	0.2143202	-0.0003053819	-0.003393438	4.836538E-06	5.374415E-05	0	0
0.05047629	0.01926078	0.2143022	-0.0007744663	-0.0005299471	7.431242E-06	-4.536346E-05	0	0
0.06704618	0.01928708	0.2142842	0.001587587	-0.001085445	0.04673937	-0.01099197	0	0
0.08360976	0.01926078	0.2142662	-0.001588192	-0.001086758	-0.09584805	-3.963258E-05	0	0
0.1001789	0.01926078	0.2142662	0	0	0.04793429	0.03280018	0	0
0.117078	0.01923447	0.2142482	-0.001556658	-0.001064298	-0.04651152	-0.03180027	0	0
0.1335898	0.01918186	0.2142122	-0.003186333	-0.002179422	-0.04877665	-0.03337597	0	0
0.1498795	0.01912924	0.2141763	-0.003229803	-0.002209155	-0.001325258	-0.0009064653	0	0
0.1666171	0.01886618	0.2139603	-0.01571673	-0.01290011	-0.3780789	-0.3237007	0	0
0.1831254	0.01670897	0.2124847	-0.1306743	-0.08938543	-3.457788	-2.300588	0	0
0.1996377	0.01610387	0.2120348	-0.03664555	-0.02724798	2.84758	1.88178	0	0
0.2161555	0.01610387	0.2120348	0	0	1.109461	0.8249451	0	0
0.2327131	0.01610387	0.2120348	0	0	0	0	0	0
0.2492795	0.01610387	0.2120348	0	0	0	0	0	0
0.2658462	0.01610387	0.2120348	0	0	0	0	0	0
0.2824133	0.01610387	0.2120348	0	0	0	0	0	0
0.3557859	0.01610387	0.2120348	0	0	0	0	0	0
0.3723538	0.01610387	0.2120348	0	0	0	0	0	0
0.388919	0.01610387	0.2120348	0	0	0	0	0	0
0.4054853	0.01610387	0.2120348	0	0	0	0	0	0
0.422052	0.01610387	0.2120348	0	0	0	0	0	0
0.4553138	0.01613018	0.2120528	0.0007909386	0.0005411803	0.01587323	0.01086087	0	0
0.4718268	0.01613018	0.2120528	0	0	-0.01589034	-0.01087258	0	0
0.4883411	0.01610387	0.2120708	-0.001593049	0.001090005	-0.04823433	0.03300316	0	0
0.5048849	0.01610387	0.2120708	0	0	0.04818941	-0.03297242	0	0
0.5214517	0.01610387	0.2120708	0	0	0	0	0	0
0.538018	0.01610387	0.2120708	0	0	0	0	0	0
