Time	Message
0.01656713	Jogo executando - Esperando jogador ler
0.05184531	Jogo executando - Esperando jogador iniciar
0.07575174	Big Time Step Reading0
0.07575174	Jogo executando - Esperando jogador iniciar
0.1088896	Big Time Step Reading0
0.1088896	Jogo executando - Esperando jogador iniciar
0.1751553	Big Time Step Reading0.01660156
0.1751553	Jogo executando - Esperando jogador iniciar
0.407086	Big Time Step Reading0.01660156
0.407086	Jogo executando - Esperando jogador iniciar
0.6058853	Big Time Step Reading0
0.6058853	Jogo executando - Esperando jogador iniciar
1.766895	Jogo executando - Esperando jogador escolher
1.849728	Big Time Step Reading0
1.849728	Jogo executando - Esperando jogador escolher
2.25088	Big Time Step Reading0.01672363
2.25088	Jogo executando - Esperando jogador escolher
2.267393	Big Time Step Reading0.01654053
2.267393	Jogo executando - Esperando jogador escolher
2.482703	Big Time Step Reading0
2.482703	Jogo executando - Esperando jogador escolher
2.515836	Big Time Step Reading0.0168457
2.515836	Jogo executando - Esperando jogador escolher
2.64837	Big Time Step Reading0.01660156
2.64837	Jogo executando - Esperando jogador escolher
2.664936	Big Time Step Reading0.01660156
2.664936	Jogo executando - Esperando jogador escolher
2.681503	Big Time Step Reading0.01660156
2.681503	Jogo executando - Esperando jogador escolher
2.698195	Big Time Step Reading0.04968262
2.698195	Jogo executando - Esperando jogador escolher
2.714707	Big Time Step Reading0.01672363
2.714707	Jogo executando - Esperando jogador escolher
3.813138	Jogo executando - Escolha certa
4.359838	Big Time Step Reading0
4.359838	Jogo executando - Escolha certa
4.409537	Big Time Step Reading0
4.409537	Jogo executando - Escolha certa
4.558636	Big Time Step Reading0
4.558636	Jogo executando - Escolha certa
4.794177	Big Time Step Reading0
4.794177	Jogo executando - Escolha certa
4.893746	Jogo executando - Turno terminando
5.142076	Big Time Step Reading0.01660156
5.142076	Jogo executando - Turno terminando
5.158643	Big Time Step Reading0.01660156
5.158643	Jogo executando - Turno terminando
5.17521	Big Time Step Reading0.03314209
5.17521	Jogo executando - Turno terminando
5.191776	Big Time Step Reading0.03314209
5.191776	Jogo executando - Turno terminando
5.208344	Big Time Step Reading0.03314209
5.208344	Jogo executando - Turno terminando
5.224978	Big Time Step Reading0.04968262
5.224978	Jogo executando - Turno terminando
5.241491	Big Time Step Reading0
