Time	Message
0.01651107	Jogo executando - Esperando jogador ler
0.04917084	Jogo executando - Esperando jogador iniciar
0.09887183	Big Time Step Reading0
0.09887183	Jogo executando - Esperando jogador iniciar
0.3142385	Big Time Step Reading0.01660156
0.3142385	Jogo executando - Esperando jogador iniciar
0.3473716	Big Time Step Reading0.01660156
0.3473716	Jogo executando - Esperando jogador iniciar
0.4964718	Big Time Step Reading0
0.4964718	Jogo executando - Esperando jogador iniciar
0.5130382	Big Time Step Reading0.01660156
0.5130382	Jogo executando - Esperando jogador iniciar
0.6660737	Big Time Step Reading0
0.6660737	Jogo executando - Esperando jogador iniciar
0.6992072	Big Time Step Reading0
0.6992072	Jogo executando - Esperando jogador iniciar
0.8151736	Big Time Step Reading0.01660156
0.8151736	Jogo executando - Esperando jogador iniciar
1.146812	Big Time Step Reading0
1.146812	Jogo executando - Esperando jogador iniciar
1.395007	Big Time Step Reading0.01660156
1.395007	Jogo executando - Esperando jogador iniciar
1.752297	Big Time Step Reading0.01660156
1.752297	Jogo executando - Esperando jogador iniciar
1.768865	Big Time Step Reading0.01660156
1.768865	Jogo executando - Esperando jogador iniciar
1.917964	Jogo executando - Esperando jogador escolher
2.033942	Big Time Step Reading0.01672363
2.033942	Jogo executando - Esperando jogador escolher
2.28243	Big Time Step Reading0.01660156
2.28243	Jogo executando - Esperando jogador escolher
2.298997	Big Time Step Reading0.01660156
2.298997	Jogo executando - Esperando jogador escolher
2.332132	Big Time Step Reading0.01660156
2.332132	Jogo executando - Esperando jogador escolher
2.348697	Big Time Step Reading0.01660156
2.348697	Jogo executando - Esperando jogador escolher
2.450802	Big Time Step Reading0
2.450802	Jogo executando - Esperando jogador escolher
2.517068	Big Time Step Reading0
2.517068	Jogo executando - Esperando jogador escolher
2.533636	Big Time Step Reading0
2.533636	Jogo executando - Esperando jogador escolher
2.931236	Big Time Step Reading0.01660156
2.931236	Jogo executando - Esperando jogador escolher
3.179747	Big Time Step Reading0
3.179747	Jogo executando - Esperando jogador escolher
3.464598	Big Time Step Reading0
3.464598	Jogo executando - Esperando jogador escolher
3.497732	Jogo executando - Escolha certa
3.530998	Big Time Step Reading0.01672363
3.530998	Jogo executando - Escolha certa
3.646831	Big Time Step Reading0.0168457
3.646831	Jogo executando - Escolha certa
3.663397	Big Time Step Reading0.01635742
3.663397	Jogo executando - Escolha certa
4.060997	Big Time Step Reading0.01660156
4.060997	Jogo executando - Escolha certa
4.09413	Big Time Step Reading0.01660156
4.09413	Jogo executando - Escolha certa
4.245999	Big Time Step Reading0.01660156
4.245999	Jogo executando - Escolha certa
4.478165	Jogo executando - Turno terminando
4.560765	Big Time Step Reading0.01660156
4.560765	Jogo executando - Turno terminando
4.925232	Big Time Step Reading0.03271484
4.925232	Jogo executando - Turno terminando
4.958367	Big Time Step Reading0.01660156
4.958367	Jogo executando - Turno terminando
4.991499	Big Time Step Reading0.03320313
4.991499	Jogo executando - Turno terminando
5.112855	Big Time Step Reading0
5.112855	Jogo executando - Turno terminando
5.145989	Big Time Step Reading0
5.145989	Jogo executando - Turno terminando
5.576941	Big Time Step Reading0.0168457
5.576941	Jogo executando - Turno terminando
5.626424	Jogo executando - Novo turno
5.64299	Jogo executando - Esperando jogador ler
5.664505	Jogo executando - Esperando jogador iniciar
5.940412	Big Time Step Reading0
5.940412	Jogo executando - Esperando jogador iniciar
5.973723	Big Time Step Reading0.01672363
5.973723	Jogo executando - Esperando jogador iniciar
5.990112	Big Time Step Reading0.01647949
5.990112	Jogo executando - Esperando jogador iniciar
6.271744	Big Time Step Reading0
6.271744	Jogo executando - Esperando jogador iniciar
6.288311	Big Time Step Reading0
6.288311	Jogo executando - Esperando jogador iniciar
6.470544	Big Time Step Reading0.03295898
6.470544	Jogo executando - Esperando jogador iniciar
6.503677	Big Time Step Reading0
6.503677	Jogo executando - Esperando jogador iniciar
6.788296	Big Time Step Reading0.08581543
6.788296	Jogo executando - Esperando jogador iniciar
7.036694	Big Time Step Reading0.01660156
7.036694	Jogo executando - Esperando jogador iniciar
7.069828	Big Time Step Reading0.01660156
7.069828	Jogo executando - Esperando jogador iniciar
7.102961	Big Time Step Reading0.01660156
7.102961	Jogo executando - Esperando jogador iniciar
7.434295	Big Time Step Reading0.01660156
7.434295	Jogo executando - Esperando jogador iniciar
7.450862	Big Time Step Reading0.01660156
7.450862	Jogo executando - Esperando jogador iniciar
7.46743	Big Time Step Reading0.01660156
7.46743	Jogo executando - Esperando jogador escolher
7.483997	Big Time Step Reading0.01660156
7.483997	Jogo executando - Esperando jogador escolher
7.500563	Big Time Step Reading0.01660156
7.500563	Jogo executando - Esperando jogador escolher
7.517312	Big Time Step Reading0
7.517312	Jogo executando - Esperando jogador escolher
7.686115	Big Time Step Reading0
7.686115	Jogo executando - Esperando jogador escolher
8.083714	Big Time Step Reading0
8.083714	Jogo executando - Esperando jogador escolher
8.481312	Big Time Step Reading0.01647949
8.481312	Jogo executando - Esperando jogador escolher
8.882252	Big Time Step Reading0.03320313
8.882252	Jogo executando - Esperando jogador escolher
8.915385	Big Time Step Reading0.03356934
8.915385	Jogo executando - Esperando jogador escolher
9.047917	Big Time Step Reading0
9.047917	Jogo executando - Esperando jogador escolher
9.362683	Big Time Step Reading0
9.362683	Jogo executando - Esperando jogador escolher
9.462083	Big Time Step Reading0
9.462083	Jogo executando - Esperando jogador escolher
9.568822	Jogo executando - Escolha certa
9.800754	Big Time Step Reading0.01660156
9.800754	Jogo executando - Escolha certa
10.05891	Big Time Step Reading0.0168457
10.05891	Jogo executando - Escolha certa
10.10861	Big Time Step Reading0.0333252
10.10861	Jogo executando - Escolha certa
10.59413	Jogo executando - Turno terminando
11.058	Big Time Step Reading0.03308105
11.058	Jogo executando - Turno terminando
11.07457	Big Time Step Reading0.03308105
11.07457	Jogo executando - Turno terminando
11.59118	Big Time Step Reading0
11.59118	Jogo executando - Turno terminando
11.60765	Big Time Step Reading0
11.60765	Jogo executando - Turno terminando
11.80645	Jogo executando - Novo turno
11.82334	Jogo executando - Esperando jogador ler
11.84649	Jogo executando - Esperando jogador iniciar
11.86306	Big Time Step Reading0.04003906
11.86306	Jogo executando - Esperando jogador iniciar
11.99559	Big Time Step Reading0
11.99559	Jogo executando - Esperando jogador iniciar
12.19439	Big Time Step Reading0.0168457
12.19439	Jogo executando - Esperando jogador iniciar
12.28168	Big Time Step Reading0.01660156
12.28168	Jogo executando - Esperando jogador iniciar
12.44734	Big Time Step Reading0
12.44734	Jogo executando - Esperando jogador iniciar
12.86157	Big Time Step Reading0.01660156
12.86157	Jogo executando - Esperando jogador iniciar
12.96091	Big Time Step Reading0
12.96091	Jogo executando - Esperando jogador iniciar
13.02718	Big Time Step Reading0.01660156
13.02718	Jogo executando - Esperando jogador iniciar
13.31244	Big Time Step Reading0.01660156
13.31244	Jogo executando - Esperando jogador iniciar
13.4781	Big Time Step Reading0.01708984
13.4781	Jogo executando - Esperando jogador iniciar
13.69347	Big Time Step Reading0.01660156
13.69347	Jogo executando - Esperando jogador iniciar
13.75974	Jogo executando - Esperando jogador escolher
13.7763	Big Time Step Reading0.01660156
13.7763	Jogo executando - Esperando jogador escolher
13.79287	Big Time Step Reading0.01660156
13.79287	Jogo executando - Esperando jogador escolher
13.80944	Big Time Step Reading0.03308105
13.80944	Jogo executando - Esperando jogador escolher
13.99951	Big Time Step Reading0.01696777
13.99951	Jogo executando - Esperando jogador escolher
14.09891	Big Time Step Reading0.01660156
14.09891	Jogo executando - Esperando jogador escolher
14.47994	Big Time Step Reading0.01660156
14.47994	Jogo executando - Esperando jogador escolher
14.4965	Big Time Step Reading0.01660156
14.4965	Jogo executando - Esperando jogador escolher
14.52964	Big Time Step Reading0.01660156
14.52964	Jogo executando - Esperando jogador escolher
14.5462	Big Time Step Reading0.01660156
14.5462	Jogo executando - Esperando jogador escolher
14.7947	Big Time Step Reading0.01660156
14.7947	Jogo executando - Esperando jogador escolher
14.82784	Big Time Step Reading0.01660156
14.82784	Jogo executando - Esperando jogador escolher
14.8444	Big Time Step Reading0.04943848
14.8444	Jogo executando - Esperando jogador escolher
15.3476	Big Time Step Reading0.01660156
15.3476	Jogo executando - Esperando jogador escolher
15.66237	Big Time Step Reading0
15.66237	Jogo executando - Esperando jogador escolher
15.79809	Big Time Step Reading0.01965332
15.79809	Jogo executando - Esperando jogador escolher
15.91406	Jogo executando - Escolha certa
16.11286	Big Time Step Reading0.01660156
16.11286	Jogo executando - Escolha certa
16.12943	Big Time Step Reading0.01660156
16.12943	Jogo executando - Escolha certa
16.17913	Big Time Step Reading0.03320313
16.17913	Jogo executando - Escolha certa
16.2454	Big Time Step Reading0
16.2454	Jogo executando - Escolha certa
16.70543	Big Time Step Reading0.05810547
16.70543	Jogo executando - Escolha certa
16.97051	Jogo executando - Turno terminando
17.21901	Big Time Step Reading0
17.21901	Jogo executando - Turno terminando
17.31841	Big Time Step Reading0.01660156
17.31841	Jogo executando - Turno terminando
17.41781	Big Time Step Reading0.01660156
17.41781	Jogo executando - Turno terminando
17.43438	Big Time Step Reading0.01660156
17.43438	Jogo executando - Turno terminando
17.45094	Big Time Step Reading0.01660156
17.45094	Jogo executando - Turno terminando
17.67097	Big Time Step Reading0
17.67097	Jogo executando - Turno terminando
18.00229	Big Time Step Reading0
18.00229	Jogo executando - Turno terminando
18.01886	Big Time Step Reading0
18.01886	Jogo executando - Turno terminando
18.2011	Jogo executando - Novo turno
18.21768	Jogo executando - Esperando jogador ler
