Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01653634	0.008420854	0.2389187	-0.0001382794	-0.003923298	2.271313E-06	6.444228E-05	0	0
0.03999157	0.008447167	0.2389007	0.001121864	-0.000764904	-2.070087E-05	-5.188416E-05	0	0
0.0565587	0.008447167	0.2389007	0	0	-0.02803094	0.01911192	0	0
0.07312582	0.008473481	0.2388828	0.001588301	-0.001082928	0.04793532	-0.03268302	0	0
0.08969453	0.008473481	0.2388828	0	0	-0.04793305	0.03268147	0	0
0.1065814	0.008473481	0.2388828	0	0	0	0	0	0
0.1228272	0.008499796	0.2388648	0.001619774	-0.001104347	0.0488875	-0.03333105	0	0
0.1393936	0.008499796	0.2388648	0	0	-0.04936508	0.03365666	0	0
0.1725258	0.008499796	0.2388648	0	0	0	0	0	0
0.222226	0.008499796	0.2388648	0	0	0	0	0	0
0.2387924	0.008499796	0.2388648	0	0	0	0	0	0
0.2553591	0.008499796	0.2388648	0	0	0	0	0	0
0.2721927	0.008499796	0.2388648	0	0	0	0	0	0
0.2887034	0.008526109	0.2388469	0.001593733	-0.001087533	0.0477963	-0.0326153	0	0
0.3052212	0.008526109	0.2388469	0	0	-0.04825333	0.03292716	0	0
0.3216256	0.008526109	0.238811	0	-0.002187329	0	-0.0664392	0	0
0.3382445	0.008578737	0.2387751	0.003166772	-0.002160011	0.09589501	0.000827234	0	0
0.3547587	0.008631364	0.2387392	0.003186775	-0.002173693	0.0006037081	-0.0004129495	0	0
0.3713259	0.008683993	0.2387033	0.003176656	-0.002165853	-0.0003058836	0.0002369945	0	0
0.3878922	0.008762933	0.2386495	0.004765131	-0.003249837	0.04794169	-0.03271567	0	0
0.4044594	0.008894502	0.2385598	0.007941555	-0.005416432	0.09586751	-0.0653899	0	0
0.4210261	0.008920816	0.2385418	0.00158834	-0.001082954	-0.1917439	0.130787	0	0
0.4375924	0.008973443	0.2385059	0.003176754	-0.002166858	0.04794046	-0.03271367	0	0
0.4541588	0.008999757	0.238488	0.001588433	-0.001082979	-0.04793821	0.03271329	0	0
0.4708384	0.008999757	0.238488	0	0	-0.0477782	0.03257474	0	0
0.5038593	0.009052385	0.2384521	0.001593751	-0.001087095	0.03206706	-0.02187288	0	0
0.5204257	0.009078698	0.2384341	0.001588377	-0.001082979	-0.0001083832	8.299771E-05	0	0
0.536992	0.009078698	0.2384341	0	0	-0.0479399	0.03268614	0	0
0.5535588	0.009105012	0.2384162	0.001588337	-0.001083851	0.04793809	-0.03271205	0	0
0.5701255	0.009105012	0.2384162	0	0	-0.04793749	0.03271164	0	0
0.5869137	0.009105012	0.2384162	0	0	0	0	0	0
0.603426	0.009131325	0.2383982	0.001593577	-0.001086525	0.04785452	-0.03262793	0	0
0.6199374	0.009131325	0.2383982	0	0	-0.04825555	0.03290135	0	0
0.6364501	0.009131325	0.2383982	0	0	0	0	0	0
0.6529604	0.009157639	0.2383803	0.001593767	-0.001086654	0.04826243	-0.03290604	0	0
0.6695259	0.009157639	0.2383803	0	0	-0.0481852	0.03285339	0	0
0.703784	0.009183953	0.2383623	0.0007680977	-0.0005241355	0.01511299	-0.01031282	0	0
0.7203512	0.009183953	0.2383623	0	0	-0.01511253	0.0103125	0	0
0.7370352	0.009210266	0.2383444	0.001577175	-0.001075342	0.04743227	-0.03234003	0	0
0.7534842	0.009210266	0.2383444	0	0	-0.04760122	0.03245522	0	0
0.770051	0.009210266	0.2383444	0	0	0	0	0	0
0.7866178	0.009210266	0.2383444	0	0	0	0	0	0
0.8031845	0.009210266	0.2383444	0	0	0	0	0	0
0.8197513	0.009210266	0.2383444	0	0	0	0	0	0
0.836318	0.009210266	0.2383444	0	0	0	0	0	0
0.9025842	0.00923658	0.2383265	0.0003970893	-0.0002707414	0.004793857	-0.003268524	0	0
0.9191509	0.00923658	0.2383265	0	0	-0.004793857	0.003268524	0	0
0.9357181	0.00923658	0.2383265	0	0	0	0	0	0
0.9522848	0.009262893	0.2383085	0.001588337	-0.001083851	0.04793697	-0.03271129	0	0
0.9688516	0.00923658	0.2382906	-0.001588337	-0.001082952	-0.09587497	2.714548E-05	0	0
0.9854179	0.00923658	0.2382906	0	0	0.04793809	0.03268491	0	0
1.002208	0.00923658	0.2382906	0	0	0	0	0	0
1.035118	0.009262893	0.2382726	0.000799571	-0.0005451595	0.01608788	-0.01096896	0	0
1.051742	0.009289207	0.2382547	0.001582836	-0.001080098	0.01581268	-0.01079942	0	0
1.068252	0.00931552	0.2382367	0.001593751	-0.001086682	0.0003294243	-0.000198717	0	0
1.085271	0.009341833	0.2382188	0.00154616	-0.001054195	-0.001419435	0.0009689377	0	0
1.117951	0.009552341	0.2380752	0.006441433	-0.004393708	0.09849852	-0.06719486	0	0
1.134805	0.01063118	0.2373394	0.06401331	-0.04366105	1.162279	-0.7927415	0	0
1.151085	0.01502519	0.2343416	0.2698933	-0.1841322	6.213583	-4.239505	0	0
1.167652	0.02002364	0.2309299	0.3017159	-0.205939	0.9688043	-0.6638818	0	0
1.184337	0.02575746	0.2270138	0.3436486	-0.2347006	1.261063	-0.8649637	0	0
1.200785	0.02975437	0.2242825	0.2430045	-0.1660627	-3.037577	2.071587	0	0
1.21736	0.03453889	0.2205794	0.2886507	-0.223407	1.38224	-1.736477	0	0
1.233921	0.03834961	0.2156336	0.2301098	-0.2986524	-1.766692	-2.270814	0	0
1.250888	0.03932182	0.2037697	0.05729895	-0.6992159	-5.154248	-11.94719	0	0
1.267053	0.03871748	0.1928982	-0.03738721	-0.6725554	-2.85786	0.8046792	0	0
1.28362	0.03816567	0.1849733	-0.03330698	-0.4783392	0.1246562	5.933548	0	0
1.300187	0.03716709	0.1635531	-0.06027631	-1.292965	-0.8139418	-24.58562	0	0
1.316752	0.03653637	0.1547032	-0.03807508	-0.5342484	0.6700851	22.89983	0	0
1.333443	0.03585305	0.136744	-0.04093892	-1.075972	-0.08611421	-16.28936	0	0
1.349954	0.03551138	0.123637	-0.0206933	-0.7938315	0.609768	8.497659	0	0
1.366467	0.03474917	0.1072373	-0.04615961	-0.9931625	-0.7711524	-6.035995	0	0
1.383019	0.03440747	0.09555675	-0.02064428	-0.7056991	0.7716869	8.694052	0	0
1.399585	0.03390805	0.08848254	-0.03014634	-0.427022	-0.2869142	8.414642	0	0
1.416152	0.03235712	0.07623645	-0.09361688	-0.7391965	-1.915621	-9.421821	0	0
1.432718	0.02996471	0.07042333	-0.1444134	-0.3508979	-1.533103	11.71934	0	0
1.449287	0.02754566	0.06624763	-0.1460016	-0.2520244	-0.04793097	2.983954	0	0
1.466036	0.02796639	0.06565603	0.02511942	-0.03532112	5.136023	6.50413	0	0
1.482547	0.02799269	0.0658594	0.00159253	0.01231698	-0.7073504	1.432269	0	0
1.49906	0.02799269	0.06589638	0	0.002239281	-0.04822278	-0.3051589	0	0
1.532118	0.02804528	0.06597032	0.001590853	0.002236908	0.03209262	-4.787594E-05	0	0
1.548685	0.02807157	0.06598882	0.001587213	0.001116232	-7.335714E-05	-0.02258315	0	0
1.565607	0.02807157	0.06598882	0	0	-0.0473954	-0.03333155	0	0
1.581818	0.02807157	0.06598882	0	0	0	0	0	0
1.598385	0.02807157	0.06598882	0	0	0	0	0	0
1.615141	0.02807157	0.06598882	0	0	0	0	0	0
1.631653	0.02809787	0.06597032	0.00159253	-0.001119971	0.04787027	-0.03366551	0	0
1.648164	0.02809787	0.06597032	0	0	-0.04822556	0.03391538	0	0
1.681218	0.02812416	0.06595184	0.0007955125	-0.0005592311	0.01604982	-0.01128274	0	0
1.697785	0.02817675	0.06591486	0.003174288	-0.002231918	0.04793834	-0.03370886	0	0
1.714351	0.02820305	0.06589638	0.001587293	-0.001115839	-0.04789718	0.03368444	0	0
1.730918	0.02822934	0.06587789	0.001587213	-0.001115782	-2.413851E-06	1.697074E-06	0	0
