Time	Message
0.01634449	Jogo executando - Esperando jogador ler
0.04517906	Jogo executando - Esperando jogador iniciar
0.06174974	Big Time Step Reading0.06176758
0.06174974	Jogo executando - Esperando jogador iniciar
0.1777141	Big Time Step Reading0
0.1777141	Jogo executando - Esperando jogador iniciar
0.2108472	Big Time Step Reading0.01660156
0.2108472	Jogo executando - Esperando jogador iniciar
0.2986228	Big Time Step Reading0
0.2986228	Jogo executando - Esperando jogador iniciar
0.3317558	Big Time Step Reading0
0.3317558	Jogo executando - Esperando jogador iniciar
0.6299534	Big Time Step Reading0
0.6299534	Jogo executando - Esperando jogador iniciar
0.6630861	Big Time Step Reading0.03320313
0.6630861	Jogo executando - Esperando jogador iniciar
1.077257	Big Time Step Reading0
1.077257	Jogo executando - Esperando jogador iniciar
1.759747	Big Time Step Reading0.03320313
1.759747	Jogo executando - Esperando jogador iniciar
1.775975	Big Time Step Reading0.03320313
1.775975	Jogo executando - Esperando jogador iniciar
2.144106	Big Time Step Reading0.0201416
2.144106	Jogo executando - Esperando jogador iniciar
2.17724	Big Time Step Reading0.01660156
2.17724	Jogo executando - Esperando jogador iniciar
2.210374	Big Time Step Reading0.0168457
2.210374	Jogo executando - Esperando jogador iniciar
2.42574	Jogo executando - Esperando jogador escolher
2.707412	Big Time Step Reading0
2.707412	Jogo executando - Esperando jogador escolher
2.723941	Big Time Step Reading0
2.723941	Jogo executando - Esperando jogador escolher
2.856516	Big Time Step Reading0
2.856516	Jogo executando - Esperando jogador escolher
3.125119	Big Time Step Reading0
3.125119	Jogo executando - Esperando jogador escolher
3.22452	Big Time Step Reading0.01660156
3.22452	Jogo executando - Esperando jogador escolher
3.241087	Big Time Step Reading0.01660156
3.241087	Jogo executando - Esperando jogador escolher
3.340487	Big Time Step Reading0.01660156
3.340487	Jogo executando - Esperando jogador escolher
3.357053	Big Time Step Reading0.01660156
3.357053	Jogo executando - Esperando jogador escolher
4.105148	Big Time Step Reading0.0168457
4.105148	Jogo executando - Esperando jogador escolher
4.221114	Big Time Step Reading0.01660156
4.221114	Jogo executando - Esperando jogador escolher
4.535881	Big Time Step Reading0
4.535881	Jogo executando - Escolha certa
4.701548	Big Time Step Reading0
4.701548	Jogo executando - Escolha certa
4.718114	Big Time Step Reading0
4.718114	Jogo executando - Escolha certa
4.784382	Big Time Step Reading0
4.784382	Jogo executando - Escolha certa
5.616898	Jogo executando - Turno terminando
5.650031	Big Time Step Reading0.01660156
5.650031	Jogo executando - Turno terminando
5.683164	Big Time Step Reading0.01696777
5.683164	Jogo executando - Turno terminando
5.700027	Big Time Step Reading0.01696777
5.700027	Jogo executando - Turno terminando
5.716537	Big Time Step Reading0.03295898
5.716537	Jogo executando - Turno terminando
6.034129	Big Time Step Reading0.03308105
6.034129	Jogo executando - Turno terminando
6.067265	Big Time Step Reading0.03320313
6.067265	Jogo executando - Turno terminando
6.083829	Big Time Step Reading0
6.083829	Jogo executando - Turno terminando
6.382035	Big Time Step Reading0.01660156
6.382035	Jogo executando - Turno terminando
6.514562	Big Time Step Reading0
6.514562	Jogo executando - Turno terminando
6.531129	Big Time Step Reading0
6.531129	Jogo executando - Turno terminando
6.547696	Big Time Step Reading0
6.547696	Jogo executando - Turno terminando
6.580829	Big Time Step Reading0
6.580829	Jogo executando - Turno terminando
6.683157	Jogo executando - Novo turno
6.699731	Jogo executando - Esperando jogador ler
6.717569	Jogo executando - Esperando jogador iniciar
6.916385	Big Time Step Reading0.01660156
6.916385	Jogo executando - Esperando jogador iniciar
6.932938	Big Time Step Reading0.01660156
6.932938	Jogo executando - Esperando jogador iniciar
7.181437	Big Time Step Reading0
7.181437	Jogo executando - Esperando jogador iniciar
7.347104	Big Time Step Reading0
7.347104	Jogo executando - Esperando jogador iniciar
7.776729	Big Time Step Reading0
7.776729	Jogo executando - Esperando jogador iniciar
7.942396	Big Time Step Reading0
7.942396	Jogo executando - Esperando jogador iniciar
7.958963	Big Time Step Reading0
7.958963	Jogo executando - Esperando jogador iniciar
8.058362	Big Time Step Reading0
8.058362	Jogo executando - Esperando jogador iniciar
8.074928	Big Time Step Reading0
8.074928	Jogo executando - Esperando jogador iniciar
8.174327	Big Time Step Reading0
8.174327	Jogo executando - Esperando jogador iniciar
8.290357	Jogo executando - Esperando jogador escolher
8.306861	Big Time Step Reading0.01660156
8.306861	Jogo executando - Esperando jogador escolher
8.410553	Big Time Step Reading0.01660156
8.410553	Jogo executando - Esperando jogador escolher
8.841284	Big Time Step Reading0.01660156
8.841284	Jogo executando - Esperando jogador escolher
8.874418	Big Time Step Reading0.01660156
8.874418	Jogo executando - Esperando jogador escolher
8.890985	Big Time Step Reading0.01660156
8.890985	Jogo executando - Esperando jogador escolher
8.924118	Big Time Step Reading0.01660156
8.924118	Jogo executando - Esperando jogador escolher
9.073217	Big Time Step Reading0.06652832
9.073217	Jogo executando - Esperando jogador escolher
9.407138	Big Time Step Reading0
9.407138	Jogo executando - Esperando jogador escolher
9.423704	Big Time Step Reading0
9.423704	Jogo executando - Esperando jogador escolher
9.44027	Big Time Step Reading0.01660156
9.44027	Jogo executando - Esperando jogador escolher
9.523105	Big Time Step Reading0
9.523105	Jogo executando - Esperando jogador escolher
9.556237	Big Time Step Reading0.01660156
9.556237	Jogo executando - Esperando jogador escolher
9.705352	Big Time Step Reading0.01660156
9.705352	Jogo executando - Esperando jogador escolher
9.904139	Big Time Step Reading0.01660156
9.904139	Jogo executando - Esperando jogador escolher
10.13866	Big Time Step Reading0.01660156
10.13866	Jogo executando - Esperando jogador escolher
10.28776	Big Time Step Reading0.01672363
10.28776	Jogo executando - Esperando jogador escolher
10.76813	Jogo executando - Escolha certa
10.81783	Big Time Step Reading0.08288574
10.81783	Jogo executando - Escolha certa
10.83465	Big Time Step Reading0.08288574
10.83465	Jogo executando - Escolha certa
10.85096	Big Time Step Reading0.08288574
10.85096	Jogo executando - Escolha certa
10.86767	Big Time Step Reading0.08288574
10.86767	Jogo executando - Escolha certa
10.96693	Big Time Step Reading0
10.96693	Jogo executando - Escolha certa
11.12239	Big Time Step Reading0.01660156
11.12239	Jogo executando - Escolha certa
11.22179	Big Time Step Reading0
11.22179	Jogo executando - Escolha certa
11.23836	Big Time Step Reading0
11.23836	Jogo executando - Escolha certa
11.48686	Big Time Step Reading0.03308105
11.48686	Jogo executando - Escolha certa
11.50342	Big Time Step Reading0.01660156
11.50342	Jogo executando - Escolha certa
11.51999	Big Time Step Reading0.01660156
11.51999	Jogo executando - Escolha certa
11.55312	Big Time Step Reading0.01672363
11.55312	Jogo executando - Escolha certa
11.58626	Big Time Step Reading0.01660156
11.58626	Jogo executando - Escolha certa
11.88989	Jogo executando - Turno terminando
