	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	4.679985	CountSuits	2.398619	7	1	4.679985	0	0	9	2	0	9	2	0	1	1	1	37	0.5305077	0	1.994215	189.0761	-126	145.7846	-122.015
1	11.27426	CountSuits	2.252892	7	1	6.594279	37	0	0	0	0	0	0	0	1	1	1	38	0.5632677	0	1.325937	189.0761	167.1429	170.4967	168.9598
2	17.47095	CountSuits	2.419962	7	1	6.196684	37	0	1	0	0	1	0	0	1	1	1	37	0.5302077	0	1.682009	189.0761	97.71428	140.2913	101.764
3	24.14694	CountSuits	2.416306	7	1	6.675997	37	0	5	3	1	5	3	1	1	1	1	36	0.517696	0	2.18416	189.0761	-123.4286	132.3808	-128.6161
4	30.48375	CountSuits	2.35171	7	1	6.336809	37	0	2	3	1	2	3	1	1	1	1	38	0.546701	0	1.465577	189.0761	-154.2857	161.4075	-156.7738
5	36.86613	CountSuits	2.38481	7	1	6.382381	37	0	6	3	1	6	3	1	1	1	1	37	0.5301347	0	1.687066	189.0761	133.7143	171.7972	131.8626
6	44.35925	CountSuits	2.38842	7	1	7.493118	37	0	7	2	0	7	2	0	1	1	1	36	0.5302554	0	2.303028	189.0761	18	147.8443	19.27877
7	51.1371	CountSuits	2.347001	7	1	6.777847	37	0.03888214	3	2	0	3	2	0	1	1	1	36	0.5467011	0	2.013946	189.0761	-141.4286	159.4116	-149.2352
8	58.73444	CountSuits	2.334004	7	1	7.59734	36	0	3	0	0	3	0	0	1	1	1	36	0.546701	0	2.275123	189.0761	-74.57143	175.6344	-74.22266
