Time	Message
0.01654029	Jogo executando - Esperando jogador ler
0.04188956	Jogo executando - Esperando jogador iniciar
0.2797227	Big Time Step Reading0.01660156
0.2797227	Jogo executando - Esperando jogador iniciar
0.2962894	Big Time Step Reading0.01660156
0.2962894	Jogo executando - Esperando jogador iniciar
0.3459892	Big Time Step Reading0
0.3459892	Jogo executando - Esperando jogador iniciar
0.3625556	Big Time Step Reading0
0.3625556	Jogo executando - Esperando jogador iniciar
0.3791223	Big Time Step Reading0
0.3791223	Jogo executando - Esperando jogador iniciar
0.3956894	Big Time Step Reading0.01660156
0.3956894	Jogo executando - Esperando jogador iniciar
0.445392	Big Time Step Reading0
0.445392	Jogo executando - Esperando jogador iniciar
0.495091	Big Time Step Reading0
0.495091	Jogo executando - Esperando jogador iniciar
0.6940067	Big Time Step Reading0
0.6940067	Jogo executando - Esperando jogador iniciar
0.7104574	Big Time Step Reading0
0.7104574	Jogo executando - Esperando jogador iniciar
0.7270234	Big Time Step Reading0
0.7270234	Jogo executando - Esperando jogador iniciar
0.7435901	Big Time Step Reading0.01660156
0.7435901	Jogo executando - Esperando jogador iniciar
0.8995078	Big Time Step Reading0.01660156
0.8995078	Jogo executando - Esperando jogador iniciar
0.9160741	Big Time Step Reading0.01660156
0.9160741	Jogo executando - Esperando jogador iniciar
1.032041	Big Time Step Reading0.01660156
1.032041	Jogo executando - Esperando jogador iniciar
1.595627	Big Time Step Reading0.01660156
1.595627	Jogo executando - Esperando jogador iniciar
1.751	Big Time Step Reading0
1.751	Jogo executando - Esperando jogador iniciar
1.767566	Big Time Step Reading0
1.767566	Jogo executando - Esperando jogador iniciar
1.784133	Big Time Step Reading0.01660156
1.784133	Jogo executando - Esperando jogador iniciar
1.866968	Big Time Step Reading0
1.866968	Jogo executando - Esperando jogador iniciar
1.883533	Big Time Step Reading0
1.883533	Jogo executando - Esperando jogador iniciar
1.9001	Big Time Step Reading0
1.9001	Jogo executando - Esperando jogador iniciar
2.016067	Big Time Step Reading0.01660156
2.016067	Jogo executando - Esperando jogador iniciar
2.132034	Jogo executando - Esperando jogador escolher
2.281135	Big Time Step Reading0
2.281135	Jogo executando - Esperando jogador escolher
2.385187	Big Time Step Reading0
2.385187	Jogo executando - Esperando jogador escolher
2.40169	Big Time Step Reading0
2.40169	Jogo executando - Esperando jogador escolher
2.418257	Big Time Step Reading0
2.418257	Jogo executando - Esperando jogador escolher
2.434823	Big Time Step Reading0
2.434823	Jogo executando - Esperando jogador escolher
2.484524	Big Time Step Reading0
2.484524	Jogo executando - Esperando jogador escolher
2.583923	Big Time Step Reading0
2.583923	Jogo executando - Esperando jogador escolher
2.60049	Big Time Step Reading0
2.60049	Jogo executando - Esperando jogador escolher
2.865556	Big Time Step Reading0.01660156
2.865556	Jogo executando - Esperando jogador escolher
2.882124	Big Time Step Reading0.01660156
2.882124	Jogo executando - Esperando jogador escolher
2.898691	Big Time Step Reading0.01660156
2.898691	Jogo executando - Esperando jogador escolher
2.915257	Big Time Step Reading0.01660156
2.915257	Jogo executando - Esperando jogador escolher
2.931823	Big Time Step Reading0.03320313
2.931823	Jogo executando - Esperando jogador escolher
3.152681	Big Time Step Reading0.01660156
3.152681	Jogo executando - Esperando jogador escolher
4.069551	Big Time Step Reading0.01660156
4.069551	Jogo executando - Esperando jogador escolher
4.086114	Big Time Step Reading0.01660156
4.086114	Jogo executando - Esperando jogador escolher
4.102681	Big Time Step Reading0.01660156
4.102681	Jogo executando - Esperando jogador escolher
4.119247	Big Time Step Reading0.04882813
4.119247	Jogo executando - Esperando jogador escolher
4.135814	Big Time Step Reading0.04882813
4.135814	Jogo executando - Esperando jogador escolher
4.152381	Big Time Step Reading0.04882813
4.152381	Jogo executando - Esperando jogador escolher
4.168948	Big Time Step Reading0.04882813
4.168948	Jogo executando - Esperando jogador escolher
4.185517	Big Time Step Reading0.06640625
4.185517	Jogo executando - Esperando jogador escolher
4.985123	Big Time Step Reading0.01757813
4.985123	Jogo executando - Esperando jogador escolher
5.018256	Big Time Step Reading0
5.018256	Jogo executando - Esperando jogador escolher
5.05139	Big Time Step Reading0
5.05139	Jogo executando - Esperando jogador escolher
5.067956	Big Time Step Reading0
5.067956	Jogo executando - Esperando jogador escolher
5.084523	Big Time Step Reading0.01660156
5.084523	Jogo executando - Esperando jogador escolher
5.167358	Big Time Step Reading0.01660156
5.167358	Jogo executando - Esperando jogador escolher
5.200491	Jogo executando - Escolha certa
5.439323	Big Time Step Reading0.02148438
5.439323	Jogo executando - Escolha certa
5.621556	Big Time Step Reading0.01660156
5.621556	Jogo executando - Escolha certa
5.638123	Big Time Step Reading0.01660156
5.638123	Jogo executando - Escolha certa
5.853489	Big Time Step Reading0
5.853489	Jogo executando - Escolha certa
6.035723	Big Time Step Reading0.01660156
6.035723	Jogo executando - Escolha certa
6.05229	Big Time Step Reading0.01660156
6.05229	Jogo executando - Escolha certa
6.068857	Big Time Step Reading0.01660156
6.068857	Jogo executando - Escolha certa
6.523758	Jogo executando - Turno terminando
7.124995	Big Time Step Reading0.02148438
7.124995	Jogo executando - Turno terminando
7.15813	Big Time Step Reading0.01660156
7.15813	Jogo executando - Turno terminando
7.174697	Big Time Step Reading0
7.174697	Jogo executando - Turno terminando
7.191266	Big Time Step Reading0.01660156
7.191266	Jogo executando - Turno terminando
7.35693	Big Time Step Reading0
7.35693	Jogo executando - Turno terminando
7.60543	Big Time Step Reading0.04980469
7.60543	Jogo executando - Turno terminando
7.754529	Big Time Step Reading0
7.754529	Jogo executando - Turno terminando
7.843592	Jogo executando - Novo turno
7.86016	Jogo executando - Esperando jogador ler
7.878303	Jogo executando - Esperando jogador iniciar
8.093672	Big Time Step Reading0.01660156
8.093672	Jogo executando - Esperando jogador iniciar
8.110238	Big Time Step Reading0
8.110238	Jogo executando - Esperando jogador iniciar
8.126804	Big Time Step Reading0.01660156
8.126804	Jogo executando - Esperando jogador iniciar
8.143373	Big Time Step Reading0.01660156
8.143373	Jogo executando - Esperando jogador iniciar
8.358737	Big Time Step Reading0.01660156
8.358737	Jogo executando - Esperando jogador iniciar
8.49127	Big Time Step Reading0.03320313
8.49127	Jogo executando - Esperando jogador iniciar
8.761205	Big Time Step Reading0.01660156
8.761205	Jogo executando - Esperando jogador iniciar
9.125668	Big Time Step Reading0
9.125668	Jogo executando - Esperando jogador iniciar
9.208503	Big Time Step Reading0.01660156
9.208503	Jogo executando - Esperando jogador iniciar
9.395514	Big Time Step Reading0.01660156
9.395514	Jogo executando - Esperando jogador iniciar
9.826245	Big Time Step Reading0.01757813
9.826245	Jogo executando - Esperando jogador iniciar
9.859464	Big Time Step Reading0.01757813
9.859464	Jogo executando - Esperando jogador iniciar
10.09131	Jogo executando - Esperando jogador escolher
10.27821	Big Time Step Reading0.03320313
10.27821	Jogo executando - Esperando jogador escolher
10.29478	Big Time Step Reading0.01660156
10.29478	Jogo executando - Esperando jogador escolher
10.42737	Big Time Step Reading0.01660156
10.42737	Jogo executando - Esperando jogador escolher
10.47701	Big Time Step Reading0.01660156
10.47701	Jogo executando - Esperando jogador escolher
10.55984	Big Time Step Reading0
10.55984	Jogo executando - Esperando jogador escolher
10.59298	Big Time Step Reading0
10.59298	Jogo executando - Esperando jogador escolher
10.67604	Big Time Step Reading0
10.67604	Jogo executando - Esperando jogador escolher
10.69238	Big Time Step Reading0
10.69238	Jogo executando - Esperando jogador escolher
10.81577	Big Time Step Reading0.01660156
10.81577	Jogo executando - Esperando jogador escolher
10.83234	Big Time Step Reading0.01660156
10.83234	Jogo executando - Esperando jogador escolher
11.11894	Big Time Step Reading0.01660156
11.11894	Jogo executando - Esperando jogador escolher
11.1854	Big Time Step Reading0
11.1854	Jogo executando - Esperando jogador escolher
11.20177	Big Time Step Reading0
11.20177	Jogo executando - Esperando jogador escolher
11.21834	Big Time Step Reading0.01660156
11.21834	Jogo executando - Esperando jogador escolher
11.23494	Big Time Step Reading0.01660156
11.23494	Jogo executando - Esperando jogador escolher
11.26804	Big Time Step Reading0
11.26804	Jogo executando - Esperando jogador escolher
11.2846	Big Time Step Reading0.01660156
11.2846	Jogo executando - Esperando jogador escolher
11.36744	Big Time Step Reading0
11.36744	Jogo executando - Esperando jogador escolher
11.384	Big Time Step Reading0
11.384	Jogo executando - Esperando jogador escolher
11.40057	Big Time Step Reading0
11.40057	Jogo executando - Esperando jogador escolher
11.41714	Big Time Step Reading0.01660156
11.41714	Jogo executando - Esperando jogador escolher
11.73729	Jogo executando - Escolha certa
11.82235	Big Time Step Reading0.01757813
11.82235	Jogo executando - Escolha certa
12.39027	Big Time Step Reading0
12.39027	Jogo executando - Escolha certa
12.5228	Big Time Step Reading0.01660156
12.5228	Jogo executando - Escolha certa
12.60563	Big Time Step Reading0
12.60563	Jogo executando - Escolha certa
12.85413	Jogo executando - Turno terminando
12.95353	Big Time Step Reading0.01660156
12.95353	Jogo executando - Turno terminando
12.98667	Big Time Step Reading0
12.98667	Jogo executando - Turno terminando
13.05293	Big Time Step Reading0.01660156
13.05293	Jogo executando - Turno terminando
13.17374	Big Time Step Reading0
13.17374	Jogo executando - Turno terminando
13.19031	Big Time Step Reading0
13.19031	Jogo executando - Turno terminando
13.22344	Big Time Step Reading0
13.22344	Jogo executando - Turno terminando
13.24001	Big Time Step Reading0
13.24001	Jogo executando - Turno terminando
13.25658	Big Time Step Reading0
13.25658	Jogo executando - Turno terminando
13.45538	Big Time Step Reading0
13.45538	Jogo executando - Turno terminando
13.48851	Big Time Step Reading0.01660156
13.48851	Jogo executando - Turno terminando
13.52164	Big Time Step Reading0
13.52164	Jogo executando - Turno terminando
13.62104	Big Time Step Reading0
13.62104	Jogo executando - Turno terminando
13.82537	Big Time Step Reading0
13.82537	Jogo executando - Turno terminando
13.84193	Big Time Step Reading0.01660156
13.84193	Jogo executando - Turno terminando
13.87506	Big Time Step Reading0
13.87506	Jogo executando - Turno terminando
13.9579	Big Time Step Reading0.01660156
13.9579	Jogo executando - Novo turno
13.97486	Jogo executando - Esperando jogador ler
13.99315	Jogo executando - Esperando jogador iniciar
14.04285	Big Time Step Reading0
14.04285	Jogo executando - Esperando jogador iniciar
14.05943	Big Time Step Reading0
14.05943	Jogo executando - Esperando jogador iniciar
14.07598	Big Time Step Reading0
14.07598	Jogo executando - Esperando jogador iniciar
14.09255	Big Time Step Reading0.01660156
14.09255	Jogo executando - Esperando jogador iniciar
14.35763	Big Time Step Reading0
14.35763	Jogo executando - Esperando jogador iniciar
14.47896	Big Time Step Reading0
14.47896	Jogo executando - Esperando jogador iniciar
14.9768	Big Time Step Reading0
14.9768	Jogo executando - Esperando jogador iniciar
15.15903	Big Time Step Reading0.01660156
15.15903	Jogo executando - Esperando jogador iniciar
15.1756	Big Time Step Reading0.01660156
15.1756	Jogo executando - Esperando jogador iniciar
15.19217	Big Time Step Reading0.01660156
15.19217	Jogo executando - Esperando jogador iniciar
15.31381	Big Time Step Reading0
15.31381	Jogo executando - Esperando jogador iniciar
15.69473	Big Time Step Reading0.08300781
15.69473	Jogo executando - Esperando jogador iniciar
15.71159	Big Time Step Reading0.01660156
15.71159	Jogo executando - Esperando jogador iniciar
15.81069	Big Time Step Reading0
15.81069	Jogo executando - Esperando jogador iniciar
15.95979	Big Time Step Reading0
15.95979	Jogo executando - Esperando jogador iniciar
15.97636	Big Time Step Reading0
15.97636	Jogo executando - Esperando jogador iniciar
15.99293	Big Time Step Reading0
15.99293	Jogo executando - Esperando jogador iniciar
16.23046	Big Time Step Reading0.01660156
16.23046	Jogo executando - Esperando jogador iniciar
16.24701	Big Time Step Reading0.01660156
16.24701	Jogo executando - Esperando jogador iniciar
16.26357	Big Time Step Reading0.01660156
16.26357	Jogo executando - Esperando jogador iniciar
16.28014	Big Time Step Reading0.01660156
16.28014	Jogo executando - Esperando jogador iniciar
16.34641	Jogo executando - Esperando jogador escolher
16.37956	Big Time Step Reading0
16.37956	Jogo executando - Esperando jogador escolher
16.3961	Big Time Step Reading0
16.3961	Jogo executando - Esperando jogador escolher
16.42924	Big Time Step Reading0
16.42924	Jogo executando - Esperando jogador escolher
16.4458	Big Time Step Reading0.01660156
16.4458	Jogo executando - Esperando jogador escolher
17.37292	Big Time Step Reading0.01660156
17.37292	Jogo executando - Esperando jogador escolher
17.40606	Big Time Step Reading0.01660156
17.40606	Jogo executando - Esperando jogador escolher
17.42263	Big Time Step Reading0.01660156
17.42263	Jogo executando - Esperando jogador escolher
17.43919	Big Time Step Reading0.01660156
17.43919	Jogo executando - Esperando jogador escolher
17.48889	Big Time Step Reading0.01660156
17.48889	Jogo executando - Esperando jogador escolher
17.89266	Big Time Step Reading0
17.89266	Jogo executando - Esperando jogador escolher
17.9258	Big Time Step Reading0
17.9258	Jogo executando - Esperando jogador escolher
18.07526	Jogo executando - Escolha certa
18.1246	Big Time Step Reading0.01660156
18.1246	Jogo executando - Escolha certa
18.29026	Big Time Step Reading0.01660156
18.29026	Jogo executando - Escolha certa
18.32343	Big Time Step Reading0.01660156
18.32343	Jogo executando - Escolha certa
18.33996	Big Time Step Reading0.01660156
18.33996	Jogo executando - Escolha certa
18.3626	Big Time Step Reading0.06542969
18.3626	Jogo executando - Escolha certa
18.52827	Big Time Step Reading0.01660156
18.52827	Jogo executando - Escolha certa
18.5614	Big Time Step Reading0.01660156
18.5614	Jogo executando - Escolha certa
18.77677	Big Time Step Reading0
18.77677	Jogo executando - Escolha certa
18.79334	Big Time Step Reading0.01660156
18.79334	Jogo executando - Escolha certa
18.80991	Big Time Step Reading0.01660156
18.80991	Jogo executando - Escolha certa
18.82648	Big Time Step Reading0
18.82648	Jogo executando - Escolha certa
18.85982	Big Time Step Reading0.01660156
18.85982	Jogo executando - Escolha certa
18.89284	Big Time Step Reading0.01660156
18.89284	Jogo executando - Escolha certa
19.06347	Big Time Step Reading0.01660156
19.06347	Jogo executando - Escolha certa
19.07998	Big Time Step Reading0.01660156
19.07998	Jogo executando - Escolha certa
19.09651	Big Time Step Reading0.01660156
19.09651	Jogo executando - Escolha certa
19.14621	Jogo executando - Turno terminando
19.39471	Big Time Step Reading0.01660156
19.39471	Jogo executando - Turno terminando
19.41128	Big Time Step Reading0.01660156
19.41128	Jogo executando - Turno terminando
19.44441	Big Time Step Reading0.01660156
19.44441	Jogo executando - Turno terminando
20.21083	Jogo executando - Novo turno
20.2274	Jogo executando - Esperando jogador ler
20.24632	Jogo executando - Esperando jogador iniciar
20.60285	Big Time Step Reading0
20.60285	Jogo executando - Esperando jogador iniciar
20.93873	Big Time Step Reading0
20.93873	Jogo executando - Esperando jogador iniciar
21.02159	Big Time Step Reading0.01660156
21.02159	Jogo executando - Esperando jogador iniciar
21.03813	Big Time Step Reading0.01660156
21.03813	Jogo executando - Esperando jogador iniciar
21.12097	Big Time Step Reading0.01660156
21.12097	Jogo executando - Esperando jogador iniciar
21.23694	Big Time Step Reading0
21.23694	Jogo executando - Esperando jogador iniciar
