	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	4.671537	CountSuits	2.402977	7	1	4.671537	0	0.1592369	4	3	1	4	3	1	1	1	1	36	0.5207928	0	2.410592	189.0761	-90	177.4128	-77.24129
1	12.04264	CountSuits	2.044704	7	1	7.371099	36	0	6	3	1	6	3	1	1	1	1	37	0.6209815	0	1.939214	189.0761	-174.8571	187.588	-176.2068
2	18.56101	CountSuits	2.162549	7	1	6.518371	36	0	1	0	0	1	0	0	1	1	1	38	0.5864526	0	1.458903	189.0761	149.1429	172.9298	157.83
3	25.00983	CountSuits	2.281882	7	1	6.448828	37	0	2	2	0	2	2	0	1	1	1	38	0.5526366	0	1.2355	189.0761	-174.8571	178.5987	-177.7679
4	31.71414	CountSuits	2.369474	7	1	6.704304	37	0	9	2	0	9	2	0	1	1	1	37	0.5301358	0	1.565502	189.0761	-5.142849	183.5204	-7.126634
5	37.8755	CountSuits	2.389029	7	1	6.161358	37	0	1	0	0	1	0	0	1	1	1	38	0.5332067	0	1.393192	189.0761	-141.4286	211.9033	-145.2051
6	45.82667	CountSuits	2.416425	7	1	7.951176	37	0	7	0	0	7	0	0	1	1	1	35	0.5301343	0	2.795949	189.0761	-74.57143	171.8712	-71.70503
7	52.5103	CountSuits	2.335796	7	1	6.683628	37	0	9	0	0	9	0	0	1	1	1	37	0.5365735	0	1.851663	189.0761	-141.4286	209.1944	-147.1662
8	60.18356	CountSuits	2.334343	7	1	7.673256	37	0	6	2	0	6	2	0	1	1	1	37	1.381207	0	1.83443	189.0761	-71.99999	172.5931	-65.3708
