Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01656594	0.009999666	0.06330729	-0.0001658019	-0.001049682	2.749873E-06	1.740928E-05	0	0
0.04744694	0.009578655	0.06301128	-0.01363336	-0.009585318	0.0002234165	0.0001415997	0	0
0.06401525	0.008657678	0.0623637	-0.05558663	-0.03908536	-0.8841704	-0.6217172	0	0
0.08058395	0.006605167	0.06092015	-0.1238788	-0.08712532	-2.060902	-1.449737	0	0
0.0971503	0.006447279	0.06080909	-0.009530651	-0.006704079	3.450972	2.427075	0	0
0.1138157	0.006447279	0.06080909	0	0	0.2867934	0.2017371	0	0
0.1302838	0.006447279	0.06080909	0	0	0	0	0	0
0.1468497	0.006447279	0.06080909	0	0	0	0	0	0
0.1634168	0.006447279	0.06080909	0	0	0	0	0	0
0.1799824	0.006447279	0.06080909	0	0	0	0	0	0
0.1965491	0.006447279	0.06080909	0	0	0	0	0	0
0.213117	0.006447279	0.06080909	0	0	0	0	0	0
0.2298965	0.006447279	0.06080909	0	0	0	0	0	0
0.246406	0.00639465	0.06077207	-0.003187806	-0.002242464	-0.09576153	-0.06736352	0	0
0.2629215	0.00634202	0.06073504	-0.003186689	-0.002241659	3.381253E-05	2.438648E-05	0	0
0.2793832	0.006315705	0.06067951	-0.001598555	-0.003373681	0.04815861	-0.03432748	0	0
0.2959495	0.006263076	0.06064248	-0.003176895	-0.002234769	-0.04778783	0.03448316	0	0
0.3125174	0.006236761	0.06062397	-0.001588282	-0.001117278	0.04794474	0.03372616	0	0
0.3290834	0.006210446	0.06060546	-0.001588498	-0.001117411	-6.538595E-06	-4.001859E-06	0	0
0.3456497	0.006105187	0.06056844	-0.006353789	-0.002234994	-0.1438262	-0.03373095	0	0
0.3787832	0.005736779	0.06030926	-0.01111892	-0.007822176	-0.09587819	-0.1124186	0	0
0.3953503	0.001815788	0.05762393	-0.2366728	-0.1620875	-4.538251	-3.103893	0	0
0.4119179	-0.002552626	0.05454746	-0.2636732	-0.1856931	-0.8148694	-0.7124117	0	0
0.4284838	-0.01334131	0.04697568	-0.6512569	-0.4570689	-11.69765	-8.19038	0	0
0.4639677	-0.03359262	0.03264456	-0.5707188	-0.403877	1.547327	1.021942	0	0
0.4805751	-0.04533733	0.02429941	-0.7071971	-0.5024958	-2.619985	-1.893193	0	0
0.4971012	-0.04793693	0.02244853	-0.157303	-0.1119975	16.59633	11.78561	0	0
0.5136675	-0.06058366	0.01342328	-0.763398	-0.5447937	-18.31521	-13.0784	0	0
0.5302339	-0.0671358	0.008732885	-0.3955089	-0.2831281	11.1035	7.897501	0	0
