	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	6.057317	Memory	2.496581	6	1	6.057317	0	0	5	3	1	5	3	1	1	1	1	36	0.6412048	0.5152856	2.200027	189.0761	60	150.7196	64.4015
1	15.10825	Memory	2.149987	6	1	9.050937	36	0	0	2	0	0	2	0	1	1	1	38	0.5967313	0.5964013	1.06076	189.0761	-102	129.9122	-93.88049
2	22.57663	Memory	2.434803	6	1	7.468372	37	0	0	2	0	0	2	0	1	1	1	39	0.5135684	0.5138106	0.9873738	189.0761	-180	149.0785	178.632
3	30.29222	Memory	2.541973	6	1	7.71559	37	0	0	2	0	0	2	0	1	1	1	39	0.4972214	0.4972444	0.8004561	189.0761	-156	178.159	-168.8727
4	38.29821	Memory	2.618923	6	1	8.005995	38	0	6	2	0	6	2	0	1	1	1	38	0.4804361	0.4828966	1.196744	189.0761	138	160.6258	133.8907
5	46.37745	Memory	2.625464	6	1	8.079235	38	0	3	2	0	3	2	0	1	1	1	38	0.4804369	0.4822997	1.396713	189.0761	-120	146.3584	-112.0268
6	54.71134	Memory	2.613161	6	1	8.333893	38	0	9	3	1	9	3	1	1	1	1	39	0.4823242	0.482865	0.980251	189.0761	138	169.5696	138.6123
7	63.63928	Memory	2.63412	6	1	8.92794	38	0	5	0	0	5	0	0	1	1	1	36	0.4808103	0.4773175	2.329256	189.0761	78	157.2922	72.16579
