Time	Message
0.01656831	Jogo executando - Esperando jogador ler
0.05018141	Jogo executando - Esperando jogador iniciar
0.06674854	Big Time Step Reading0.03369141
0.06674854	Jogo executando - Esperando jogador iniciar
0.1330171	Big Time Step Reading0.01660156
0.1330171	Jogo executando - Esperando jogador iniciar
0.2513326	Big Time Step Reading0.01660156
0.2513326	Jogo executando - Esperando jogador iniciar
0.2678989	Big Time Step Reading0.01660156
0.2678989	Jogo executando - Esperando jogador iniciar
0.582663	Big Time Step Reading0.01660156
0.582663	Jogo executando - Esperando jogador iniciar
0.5992317	Big Time Step Reading0.01660156
0.5992317	Jogo executando - Esperando jogador iniciar
0.6157973	Big Time Step Reading0.01660156
0.6157973	Jogo executando - Esperando jogador iniciar
0.6323656	Big Time Step Reading0.01660156
0.6323656	Jogo executando - Esperando jogador iniciar
0.6489327	Big Time Step Reading0
0.6489327	Jogo executando - Esperando jogador iniciar
1.098578	Big Time Step Reading0.01660156
1.098578	Jogo executando - Esperando jogador iniciar
1.131711	Big Time Step Reading0.01660156
1.131711	Jogo executando - Esperando jogador iniciar
1.214544	Big Time Step Reading0.01660156
1.214544	Jogo executando - Esperando jogador iniciar
1.231111	Big Time Step Reading0
1.231111	Jogo executando - Esperando jogador iniciar
1.380211	Big Time Step Reading0
1.380211	Jogo executando - Esperando jogador iniciar
1.413344	Big Time Step Reading0
1.413344	Jogo executando - Esperando jogador iniciar
1.496178	Big Time Step Reading0.01660156
1.496178	Jogo executando - Esperando jogador iniciar
1.562443	Big Time Step Reading0.01757813
1.562443	Jogo executando - Esperando jogador iniciar
1.714416	Big Time Step Reading0
1.714416	Jogo executando - Esperando jogador iniciar
1.730983	Big Time Step Reading0
1.730983	Jogo executando - Esperando jogador iniciar
1.74755	Big Time Step Reading0.01660156
1.74755	Jogo executando - Esperando jogador iniciar
1.764118	Big Time Step Reading0.01660156
1.764118	Jogo executando - Esperando jogador iniciar
1.830416	Big Time Step Reading0
1.830416	Jogo executando - Esperando jogador iniciar
1.929783	Big Time Step Reading0.01660156
1.929783	Jogo executando - Esperando jogador iniciar
2.178284	Big Time Step Reading0.01660156
2.178284	Jogo executando - Esperando jogador iniciar
2.211417	Big Time Step Reading0.01660156
2.211417	Jogo executando - Esperando jogador iniciar
2.261118	Jogo executando - Esperando jogador escolher
2.528512	Big Time Step Reading0.08251953
2.528512	Jogo executando - Esperando jogador escolher
2.561646	Big Time Step Reading0.01708984
2.561646	Jogo executando - Esperando jogador escolher
2.859852	Big Time Step Reading0.01708984
2.859852	Jogo executando - Esperando jogador escolher
2.892979	Big Time Step Reading0.01660156
