	Game								Objective			Choice			Points				Time To			Objective Pos		Choice Pos	
Choice	Time	Mode	Speed	N cards	Match	Turn Time	Precision	Choice changed	Value	Suit	Color	Value	Suit	Color	Value	Suit	Color	Total	Play	Memorize	Choose	Magnitude	Angle	Magnitude	Angle
0	6.916553	Memory	2.60547	4	1	6.916553	0	0	1	3	1	1	3	1	1	1	1	37	0.4804373	0.4807708	1.641273	189.0761	-180	175.7957	-178.8348
1	14.77863	Memory	2.429364	4	1	7.862078	37	0	5	0	0	5	0	0	1	1	1	37	0.5299168	0.5303767	1.839787	189.0761	108	153.1899	104.3127
2	22.96261	Memory	2.379735	4	1	8.183984	37	0	3	3	1	3	3	1	1	1	1	37	0.5320244	0.9936126	1.59541	189.0761	-162	171.9205	-168.1097
3	31.30688	Memory	2.403922	4	1	8.344269	37	0	8	1	1	8	1	1	1	1	1	37	0.5302657	0.5301335	1.553987	189.0761	108	175.3457	118.4721
4	38.61829	Memory	2.421193	4	1	7.311407	37	0	9	2	0	9	2	0	1	1	1	38	0.5301335	0.5299227	1.124143	189.0761	-90	164.7071	-92.29066
5	46.57136	Memory	2.47454	4	0	7.953072	37	0	2	3	1	2	1	1	1	0	1	15	0.5135683	0.6689528	1.467517	189.0761	-162	196.6839	-158.9226
6	56.71726	Memory	2.067909	4	1	10.1459	33	0	8	3	1	8	3	1	1	1	1	38	0.614217	0.6142281	1.220412	189.0761	-36	204.0213	-24.36861
7	65.45818	Memory	2.146376	4	1	8.740925	34	0	7	1	1	7	1	1	1	1	1	37	0.5964008	0.5982894	1.707404	189.0761	-71.99999	135.4614	-80.26568
