Time	Message
0.0163133	Jogo executando - Esperando jogador ler
0.09386079	Jogo executando - Esperando jogador iniciar
0.1601317	Big Time Step Reading0.01660156
0.1601317	Jogo executando - Esperando jogador iniciar
0.3790121	Big Time Step Reading0.03613281
0.3790121	Jogo executando - Esperando jogador iniciar
0.5446771	Big Time Step Reading0.01660156
0.5446771	Jogo executando - Esperando jogador iniciar
0.6109456	Big Time Step Reading0.01660156
0.6109456	Jogo executando - Esperando jogador iniciar
0.6937789	Big Time Step Reading0
0.6937789	Jogo executando - Esperando jogador iniciar
0.7269108	Big Time Step Reading0.01660156
0.7269108	Jogo executando - Esperando jogador iniciar
0.7434779	Big Time Step Reading0
0.7434779	Jogo executando - Esperando jogador iniciar
0.7600438	Big Time Step Reading0
0.7600438	Jogo executando - Esperando jogador iniciar
0.7766117	Big Time Step Reading0.01660156
0.7766117	Jogo executando - Esperando jogador iniciar
0.7931769	Big Time Step Reading0.01660156
0.7931769	Jogo executando - Esperando jogador iniciar
1.081261	Big Time Step Reading0.02148438
1.081261	Jogo executando - Esperando jogador iniciar
1.097633	Big Time Step Reading0.02148438
1.097633	Jogo executando - Esperando jogador iniciar
1.114201	Big Time Step Reading0.02148438
1.114201	Jogo executando - Esperando jogador iniciar
1.130767	Big Time Step Reading0.02148438
1.130767	Jogo executando - Esperando jogador iniciar
1.710601	Big Time Step Reading0
1.710601	Jogo executando - Esperando jogador iniciar
1.876325	Jogo executando - Esperando jogador escolher
1.94745	Big Time Step Reading0.02148438
1.94745	Jogo executando - Esperando jogador escolher
1.964017	Big Time Step Reading0
1.964017	Jogo executando - Esperando jogador escolher
1.980584	Big Time Step Reading0
1.980584	Jogo executando - Esperando jogador escolher
2.06342	Big Time Step Reading0.01660156
2.06342	Jogo executando - Esperando jogador escolher
2.593552	Big Time Step Reading0
2.593552	Jogo executando - Esperando jogador escolher
3.159518	Big Time Step Reading0.03320313
3.159518	Jogo executando - Esperando jogador escolher
3.176084	Big Time Step Reading0.01660156
3.176084	Jogo executando - Esperando jogador escolher
3.209264	Big Time Step Reading0.01660156
3.209264	Jogo executando - Esperando jogador escolher
3.225783	Big Time Step Reading0.01660156
