Time	Pos X	Pos Y	Vel X	Vel Y	Acc X	Acc YForce X	Force Y
0.01656752	-0.04533733	-0.1386161	0.0006867251	0.002099619	-1.040444E-05	-3.181094E-05	0	0
0.05371645	-0.04531107	-0.1386358	0.0007068729	-0.0005322856	-3.053512E-07	3.988794E-05	0	0
0.07028635	-0.04531107	-0.1386358	0	0	-0.01315876	0.009908735	0	0
0.08704809	-0.04531107	-0.1386358	0	0	0	0	0	0
0.103569	-0.04531107	-0.1386358	0	0	0	0	0	0
0.1199854	-0.04531107	-0.1386754	0	-0.002409952	0	-0.07316794	0	0
0.1365762	-0.04531107	-0.1386754	0	0	0	0.07301305	0	0
0.1677118	-0.04531107	-0.1386754	0	0	0	0	0	0
0.1842793	-0.04531107	-0.1386754	0	0	0	0	0	0
0.200846	-0.04528481	-0.1386952	0.001585303	-0.001193587	0.04784481	-0.03602273	0	0
0.217414	-0.04528481	-0.1386952	0	0	-0.04784425	0.03602231	0	0
0.2339795	-0.04528481	-0.1386952	0	0	0	0	0	0
0.2506959	-0.04528481	-0.1386952	0	0	0	0	0	0
0.2671126	-0.04528481	-0.1386952	0	0	0	0	0	0
0.2836793	-0.04528481	-0.1386952	0	0	0	0	0	0
0.3002464	-0.04528481	-0.1386952	0	0	0	0	0	0
0.3172079	-0.04528481	-0.1386952	0	0	0	0	0	0
0.333389	-0.04528481	-0.1386952	0	0	0	0	0	0
0.3499462	-0.04528481	-0.1386952	0	0	0	0	0	0
0.3665126	-0.04528481	-0.1386952	0	0	0	0	0	0
0.3830793	-0.04528481	-0.1386952	0	0	0	0	0	0
0.399646	-0.04528481	-0.1386952	0	0	0	0	0	0
0.4162132	-0.04528481	-0.1386952	0	0	0	0	0	0
0.4327842	-0.04528481	-0.1386952	0	0	0	0	0	0
0.4493474	-0.04528481	-0.1386952	0	0	0	0	0	0
0.4663085	-0.04528481	-0.1386952	0	0	0	0	0	0
0.4824793	-0.04525855	-0.138715	0.001623888	-0.001222812	0.04901284	-0.03690738	0	0
0.4990468	-0.04525855	-0.138715	0	0	-0.04960205	0.03735107	0	0
0.5156132	-0.04525855	-0.138715	0	0	0	0	0	0
0.53218	-0.04525855	-0.138715	0	0	0	0	0	0
0.5487467	-0.04525855	-0.138715	0	0	0	0	0	0
0.5653794	-0.04525855	-0.138715	0	0	0	0	0	0
0.5818802	-0.04525855	-0.138715	0	0	0	0	0	0
0.5984465	-0.04525855	-0.138715	0	0	0	0	0	0
0.6154147	-0.04525855	-0.138715	0	0	0	0	0	0
0.6315812	-0.04525855	-0.138715	0	0	0	0	0	0
0.6481471	-0.04525855	-0.138715	0	0	0	0	0	0
0.664713	-0.04525855	-0.138715	0	0	0	0	0	0
0.6812798	-0.04525855	-0.138715	0	0	0	0	0	0
0.7144129	-0.04525855	-0.138715	0	0	0	0	0	0
0.7309989	-0.04525855	-0.138715	0	0	0	0	0	0
0.7489319	-0.04528481	-0.1386952	-0.001464315	0.00110265	-0.04242045	0.03194322	0	0
0.7655208	-0.04528481	-0.1386952	0	0	0.042417	-0.03194062	0	0
0.7820658	-0.04525855	-0.1386754	0.001587161	0.001195155	0.04790147	0.0360705	0	0
0.819407	-0.04525855	-0.1386754	0	0	-0.02945395	-0.02217926	0	0
0.8360716	-0.04525855	-0.1386754	0	0	0	0	0	0
0.8525815	-0.04525855	-0.1386754	0	0	0	0	0	0
0.8691076	-0.04525855	-0.1386754	0	0	0	0	0	0
0.8856744	-0.04525855	-0.1386754	0	0	0	0	0	0
0.9022403	-0.04525855	-0.1386754	0	0	0	0	0	0
0.918807	-0.04525855	-0.1386754	0	0	0	0	0	0
0.9353753	-0.04525855	-0.1386754	0	0	0	0	0	0
0.9519405	-0.04525855	-0.1386754	0	0	0	0	0	0
0.9685076	-0.04525855	-0.1386754	0	0	0	0	0	0
0.9850739	-0.04525855	-0.1386754	0	0	0	0	0	0
1.001686	-0.04525855	-0.1386754	0	0	0	0	0	0
1.018207	-0.04525855	-0.1386754	0	0	0	0	0	0
1.034775	-0.04525855	-0.1386754	0	0	0	0	0	0
1.051343	-0.04525855	-0.1386754	0	0	0	0	0	0
1.068235	-0.04525855	-0.1386754	0	0	0	0	0	0
1.084474	-0.04525855	-0.1386754	0	0	0	0	0	0
1.101043	-0.04528481	-0.1386556	-0.001584894	0.001193448	-0.04830788	0.03637654	0	0
1.11777	-0.04528481	-0.1386556	0	0	0.04760066	-0.03584399	0	0
1.134287	-0.04528481	-0.1386556	0	0	0	0	0	0
1.150793	-0.04528481	-0.1386556	0	0	0	0	0	0
1.167318	-0.04528481	-0.1386556	0	0	0	0	0	0
1.183874	-0.04528481	-0.1386556	0	0	0	0	0	0
1.200441	-0.04528481	-0.1386556	0	0	0	0	0	0
1.283389	-0.04528481	-0.1386556	0	0	0	0	0	0
1.29984	-0.04528481	-0.1386556	0	0	0	0	0	0
1.31641	-0.04531107	-0.1386358	-0.001585073	0.001194313	-0.04800201	0.03616833	0	0
1.332974	-0.04533733	-0.1386161	-0.00158527	0.001193732	-5.951843E-06	-1.754986E-05	0	0
1.349542	-0.04536359	-0.1385963	-0.001585187	0.0011935	2.508718E-06	-6.999113E-06	0	0
1.366446	-0.04536359	-0.1385567	0	0.002340494	0.04735936	0.03426781	0	0
1.382676	-0.04536359	-0.1385567	0	0	0	-0.07063751	0	0
1.399241	-0.04536359	-0.1385567	0	0	0	0	0	0
1.415807	-0.04536359	-0.1385567	0	0	0	0	0	0
1.432374	-0.04536359	-0.1385567	0	0	0	0	0	0
1.449009	-0.04536359	-0.1385567	0	0	0	0	0	0
1.465516	-0.04536359	-0.1385567	0	0	0	0	0	0
1.515208	-0.04536359	-0.1385963	0	-0.000796165	0	-0.01202692	0	0
1.531774	-0.04533733	-0.1386161	0.001585301	-0.001193586	0.02392612	-0.005998063	0	0
1.548578	-0.04533733	-0.1386161	0	0	-0.04750574	0.03576744	0	0
1.56491	-0.04531107	-0.1385963	0.001607916	0.001210784	0.0485256	0.03654049	0	0
1.581598	-0.04536359	-0.1385567	-0.003147278	0.002370671	-0.1440105	0.03512704	0	0
1.598042	-0.04536359	-0.1385567	0	0	0.09499119	-0.07155163	0	0
